manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,abnormality_code,abnormality_name,local_datetime,abnormality_smr,abnomrmality_onmonitor,abnormality_onmonitor_id,abnormality_action_level,abnormality_type,abnormality_type_id
KOMATSU,HM400,3R,8185,2019-01-10T01:34:05+07:00,0.566366,124.3007,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T00:31:09+07:00,1308388.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8185,2019-01-10T01:34:05+07:00,0.566366,124.3007,DHURKX,RETARDER PRESSURE SENSOR (CENTER L) + INPUT SIGNAL OUT OF SCOPE,2019-01-09T19:56:05+07:00,1309259.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8185,2019-01-10T01:34:05+07:00,0.566366,124.3007,DHUAKX,RETARDER PRESSURE SENSOR (CENTER R) + INPUT SIGNAL OUT OF SCOPE,2019-01-09T00:50:17+07:00,1308407.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8185,2019-01-10T01:34:05+07:00,0.566366,124.3007,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T00:12:12+07:00,1308369.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8185,2019-01-10T01:34:05+07:00,0.566366,124.3007,DAQV00,NEUTRAL COAST CAUTION + OPERATION,2019-01-09T06:59:35+07:00,1308689.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8185,2019-01-10T01:34:05+07:00,0.566366,124.3007,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T14:09:29+07:00,1309008.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,HM400,3R,8185,2019-01-10T01:34:05+07:00,0.566366,124.3007,879FMC,AIR MIX DAMPER + MALFUNCTION,2019-01-09T00:13:18+07:00,1308370.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8185,2019-01-10T01:34:05+07:00,0.566366,124.3007,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T07:55:51+07:00,1308731.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8184,2019-01-10T01:09:49+07:00,0.572799,124.312,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T01:01:32+07:00,1428741.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8184,2019-01-10T01:09:49+07:00,0.572799,124.312,DDTHKA,HIGH CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T09:49:37+07:00,1429154.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8184,2019-01-10T01:09:49+07:00,0.572799,124.312,B@C8NS,BRAKE COOLING OIL(REAR LEFT) + OVERHEAT,2019-01-09T19:44:49+07:00,1429327.0,Yes,1.0,L02,Mechanical,1.0
KOMATSU,HM400,3R,8183,2019-01-10T01:17:00+07:00,0.5689,124.309199,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T13:07:18+07:00,1458227.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8183,2019-01-10T01:17:00+07:00,0.5689,124.309199,DLM4LC,CAC FAN SPEED SENSOR + ROTATING SPEED SIGNAL DOESN'T MATCH,2019-01-09T11:00:32+07:00,1458165.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8183,2019-01-10T01:17:00+07:00,0.5689,124.309199,879FMC,AIR MIX DAMPER + MALFUNCTION,2019-01-09T06:12:03+07:00,1457876.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8183,2019-01-10T01:17:00+07:00,0.5689,124.309199,2G43ZG,REAR ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T06:34:06+07:00,1457898.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8183,2019-01-10T01:17:00+07:00,0.5689,124.309199,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T06:34:05+07:00,1457898.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8164,2019-01-10T01:22:06+07:00,-2.167166,103.754266,DW4BK4,PARKING BRAKE SOLENOID VALVE + OUT OF CONTROL,2019-01-09T03:06:20+07:00,1082587.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8164,2019-01-10T01:22:06+07:00,-2.167166,103.754266,DDTHKA,HIGH CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T09:27:07+07:00,1082858.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8164,2019-01-10T01:22:06+07:00,-2.167166,103.754266,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T02:14:13+07:00,1082535.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8164,2019-01-10T01:22:06+07:00,-2.167166,103.754266,D151KZ,EMERGENCY STEERING MOTOR RELAY 2 + OPEN CIRCUT OR SHORT CIRCUIT,2019-01-09T07:18:58+07:00,1082752.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8164,2019-01-10T01:22:06+07:00,-2.167166,103.754266,D150KZ,EMERGENCY STEERING RELAY + OPEN CIRCUT OR SHORT CIRCUIT,2019-01-09T07:19:35+07:00,1082752.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8162,2019-01-10T02:14:00+08:00,-0.853066,115.465066,DDTLKA,2ND CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T05:01:37+07:00,1160388.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8162,2019-01-10T02:14:00+08:00,-0.853066,115.465066,2G43ZG,REAR ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T05:00:05+07:00,1160386.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8162,2019-01-10T02:14:00+08:00,-0.853066,115.465066,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T07:06:47+07:00,1160481.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8161,2019-01-10T01:45:00+07:00,3.555633,117.164633,DJF1KA,FUEL LEVEL SENSOR + OPEN CIRCUIT,2019-01-09T06:33:18+07:00,1135277.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8161,2019-01-10T01:45:00+07:00,3.555633,117.164633,2G43ZG,REAR ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T06:39:30+07:00,1135283.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8161,2019-01-10T01:45:00+07:00,3.555633,117.164633,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T06:39:30+07:00,1135283.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8144,2019-01-08T15:00:28+07:00,-6.827866,111.874066,2G43ZG,REAR ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T09:24:58+07:00,1037847.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8143,2018-04-01T11:14:04+08:00,-0.700467,117.038599,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T00:48:43+07:00,1030846.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8143,2018-04-01T11:14:04+08:00,-0.700467,117.038599,DGR3L8,BRAKE OIL TEMPERATURE SENSOR(2) + ANALOG SIGNAL DOESN'T MATCH,2019-01-09T00:19:52+07:00,1030817.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8143,2018-04-01T11:14:04+08:00,-0.700467,117.038599,DAQV00,NEUTRAL COAST CAUTION + OPERATION,2019-01-09T13:14:46+07:00,1031173.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8140,2019-01-09T02:45:22+08:00,0.146166,117.3369,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T00:05:29+07:00,1285475.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,HM400,3R,8140,2019-01-09T02:45:22+08:00,0.146166,117.3369,2G43ZG,REAR ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T02:55:17+07:00,1285579.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8140,2019-01-09T02:45:22+08:00,0.146166,117.3369,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T00:03:42+07:00,1285473.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8139,2019-01-10T03:12:45+08:00,0.111566,117.348033,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T22:20:33+07:00,1279543.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8139,2019-01-10T03:12:45+08:00,0.111566,117.348033,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T00:17:33+07:00,1278662.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8139,2019-01-10T03:12:45+08:00,0.111566,117.348033,DAQV00,NEUTRAL COAST CAUTION + OPERATION,2019-01-09T06:24:49+07:00,1278909.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8139,2019-01-10T03:12:45+08:00,0.111566,117.348033,879FMC,AIR MIX DAMPER + MALFUNCTION,2019-01-09T21:24:05+07:00,1279487.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8138,2019-01-09T20:41:44+08:00,0.146166,117.338066,DDTHKA,HIGH CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T07:07:17+07:00,1061410.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8135,2019-01-10T02:07:00+08:00,0.135599,117.353133,DGR3L8,BRAKE OIL TEMPERATURE SENSOR(2) + ANALOG SIGNAL DOESN'T MATCH,2019-01-09T14:49:01+07:00,1316121.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8135,2019-01-10T02:07:00+08:00,0.135599,117.353133,DDTHKA,HIGH CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T10:51:18+07:00,1316023.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8135,2019-01-10T02:07:00+08:00,0.135599,117.353133,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T00:09:47+07:00,1315626.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,HM400,3R,8105,2019-01-10T01:23:00+07:00,-0.328666,114.8414,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T11:29:11+07:00,15600000.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8105,2019-01-10T01:23:00+07:00,-0.328666,114.8414,DDTHKA,HIGH CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T15:33:01+07:00,15600000.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8104,2019-01-10T01:38:24+07:00,-8.5995,114.0546,DLFDLC,WHEEL SPEED SENSOR (REAR F RIGHT) + ROTATING SPEED SIGNAL DOESN'T MATCH,2019-01-09T08:44:05+07:00,985792.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8104,2019-01-10T01:38:24+07:00,-8.5995,114.0546,DDTHKA,HIGH CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T13:46:29+07:00,986022.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8103,2018-10-05T11:05:30+07:00,-8.599733,114.054333,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T10:58:59+07:00,984963.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8103,2018-10-05T11:05:30+07:00,-8.599733,114.054333,DHP7KZ,REAR SUS (L) OIL PRESSURE SENSOR + OPEN CIRCUT OR SHORT CIRCUIT,2019-01-09T05:21:33+07:00,984626.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8103,2018-10-05T11:05:30+07:00,-8.599733,114.054333,DHP6KZ,REAR SUS (R) OIL PRESSURE SENSOR + OPEN CIRCUT OR SHORT CIRCUIT,2019-01-09T05:21:33+07:00,984626.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8103,2018-10-05T11:05:30+07:00,-8.599733,114.054333,2G43ZG,REAR ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T05:30:31+07:00,984635.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8103,2018-10-05T11:05:30+07:00,-8.599733,114.054333,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T05:30:32+07:00,984635.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8102,2019-01-10T01:27:24+07:00,-7.7134,126.279966,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T07:54:34+07:00,870945.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8102,2019-01-10T01:27:24+07:00,-7.7134,126.279966,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T13:44:55+07:00,871215.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8101,2019-01-10T01:01:00+07:00,-0.328599,114.841566,DPQ3KR,REAR VIEW MONITOR + COMMUNICATION ERROR (COMPO LINE),2019-01-09T06:38:56+07:00,869972.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8101,2019-01-10T01:01:00+07:00,-0.328599,114.841566,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T14:14:02+07:00,870127.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8101,2019-01-10T01:01:00+07:00,-0.328599,114.841566,DHP7KZ,REAR SUS (L) OIL PRESSURE SENSOR + OPEN CIRCUT OR SHORT CIRCUIT,2019-01-09T06:38:55+07:00,869972.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8101,2019-01-10T01:01:00+07:00,-0.328599,114.841566,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T15:09:17+07:00,870182.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8100,2019-01-10T01:38:24+07:00,-0.328499,114.841733,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T08:40:19+07:00,877260.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8087,2019-01-10T02:21:00+08:00,-0.684433,117.024233,DLFDLC,WHEEL SPEED SENSOR (REAR F RIGHT) + ROTATING SPEED SIGNAL DOESN'T MATCH,2019-01-09T04:43:27+07:00,681951.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8076,2019-01-10T02:02:29+08:00,-0.772833,115.676799,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T10:03:59+07:00,976939.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8076,2019-01-10T02:02:29+08:00,-0.772833,115.676799,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T10:24:03+07:00,976955.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8076,2019-01-10T02:02:29+08:00,-0.772833,115.676799,2G43ZG,REAR ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T07:45:42+07:00,976874.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8076,2019-01-10T02:02:29+08:00,-0.772833,115.676799,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T07:47:24+07:00,976876.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8072,2019-01-10T02:04:00+08:00,-0.779366,115.671166,DK30KX,STEERING ANGLE SENSOR + INPUT SIGNAL OUT OF SCOPE,2019-01-09T09:49:33+07:00,1047443.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8072,2019-01-10T02:04:00+08:00,-0.779366,115.671166,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T23:07:53+07:00,1047467.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,HM400,3R,8070,2019-01-10T01:37:00+07:00,-0.972399,117.081667,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T00:58:05+07:00,620772.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8067,2019-01-10T02:17:29+08:00,0.1089,117.348866,DY30MC,NEUTRAL COAST CAUTION + OPERATION,2019-01-09T11:47:12+07:00,1355936.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8067,2019-01-10T02:17:29+08:00,0.1089,117.348866,DDTJKA,LOW CLUTCH,2019-01-09T07:01:22+07:00,1355683.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8067,2019-01-10T02:17:29+08:00,0.1089,117.348866,DAQV00,FILL SWITCH + OPEN CIRCUIT,2019-01-09T11:11:06+07:00,1355925.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8066,2019-01-10T01:07:00+07:00,-0.969867,117.083333,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T02:24:58+07:00,619970.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8063,2019-01-10T01:03:00+07:00,-0.972933,117.082299,DHUAKX,RETARDER PRESSURE SENSOR (CENTER R) + INPUT SIGNAL OUT OF SCOPE,2019-01-09T07:00:27+07:00,653209.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8063,2019-01-10T01:03:00+07:00,-0.972933,117.082299,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T12:17:22+07:00,653361.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8061,2019-01-10T02:01:00+08:00,-0.971699,117.083633,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T15:22:28+07:00,910689.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8059,2019-01-10T02:32:00+08:00,-0.972166,117.083133,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T12:54:53+07:00,1026663.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8059,2019-01-10T02:32:00+08:00,-0.972166,117.083133,DHP6KZ,REAR SUS (R) OIL PRESSURE SENSOR + OPEN CIRCUT OR SHORT CIRCUIT,2019-01-09T23:56:25+07:00,1027193.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8059,2019-01-10T02:32:00+08:00,-0.972166,117.083133,CA559,RAIL PRESS LOW ERROR,2019-01-09T00:19:57+07:00,1026037.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DW4BMA,PARKING BRAKE SOLENOID VALVE + DEFECTIVE FUNCTION,2019-01-09T10:35:06+07:00,1145290.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DW4BK4,PARKING BRAKE SOLENOID VALVE + OUT OF CONTROL,2019-01-09T08:48:52+07:00,1145254.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DLM4LC,CAC FAN SPEED SENSOR + ROTATING SPEED SIGNAL DOESN'T MATCH,2019-01-09T15:50:04+07:00,1145545.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DLM3KA,HYDRAULIC FAN SPEED SENSOR + OPEN CIRCUIT,2019-01-09T00:03:46+07:00,1144785.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DHUEKX,EMERGENCY STEERING PRESSURE SENSOR2 + INPUT SIGNAL OUT OF SCOPE,2019-01-09T00:03:46+07:00,1144785.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DHUDKX,EMERGENCY STEERING PRESSURE SENSOR1 + INPUT SIGNAL OUT OF SCOPE,2019-01-09T00:03:46+07:00,1144785.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DB1LKA,H&B CONTROLLER OPERATING LAMP + OPEN CIRCUIT,2019-01-09T00:03:46+07:00,1144785.0,No,0.0,L00,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T19:35:51+07:00,1145718.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DAQLKA,T/M CONTROLLER OPERATING LAMP + OPEN CIRCUIT,2019-01-09T00:03:50+07:00,1144785.0,No,0.0,L00,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,DAFLKA,MONITOR CNTRLR OPERATING LAMP + OPEN CIRCUIT,2019-01-09T00:03:45+07:00,1144785.0,No,0.0,L00,Electrical,0.0
KOMATSU,HM400,3R,8056,2019-01-10T02:39:00+08:00,-0.439133,117.277866,D8ALKA,KOMTRAX OPERATING LAMP + OPEN CIRCUIT,2019-01-09T00:03:54+07:00,1144785.0,No,0.0,L00,Electrical,0.0
KOMATSU,HM400,3R,8055,2019-01-10T02:20:00+08:00,-0.388133,117.2983,DLM4MB,CAC FAN SPEED SENSOR + DETERIORATION,2019-01-09T17:25:32+07:00,1305788.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8055,2019-01-10T02:20:00+08:00,-0.388133,117.2983,DHUEKX,EMERGENCY STEERING PRESSURE SENSOR2 + INPUT SIGNAL OUT OF SCOPE,2019-01-09T00:07:36+07:00,1304903.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8055,2019-01-10T02:20:00+08:00,-0.388133,117.2983,DHUDKX,EMERGENCY STEERING PRESSURE SENSOR1 + INPUT SIGNAL OUT OF SCOPE,2019-01-09T00:07:36+07:00,1304903.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8055,2019-01-10T02:20:00+08:00,-0.388133,117.2983,DGR6L8,STEERING OIL TEMP. SENSOR + ANALOG SIGNAL DOESN'T MATCH,2019-01-09T00:08:23+07:00,1304904.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8053,2019-01-10T02:19:00+08:00,-1.952799,115.172,DAQV00,NEUTRAL COAST CAUTION + OPERATION,2019-01-09T20:25:42+07:00,1077485.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8053,2019-01-10T02:19:00+08:00,-1.952799,115.172,2G43ZG,REAR ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T00:45:45+07:00,1076876.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8053,2019-01-10T02:19:00+08:00,-1.952799,115.172,2G42ZG,FRONT ACCUMULATOR + LOW OIL PRESSURE,2019-01-09T00:45:45+07:00,1076876.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,HM400,3R,8050,2018-09-06T16:49:25+08:00,-1.952733,115.172133,DHUAKX,RETARDER PRESSURE SENSOR (CENTER R) + INPUT SIGNAL OUT OF SCOPE,2019-01-09T00:52:57+07:00,1045316.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8046,2019-01-10T02:29:00+08:00,-0.861966,115.440166,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T12:44:20+07:00,7034044.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8038,2019-01-09T22:14:00+08:00,-0.841199,115.529167,DLM4LC,CAC FAN SPEED SENSOR + ROTATING SPEED SIGNAL DOESN'T MATCH,2019-01-09T22:41:09+07:00,801418.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8038,2019-01-09T22:14:00+08:00,-0.841199,115.529167,DKH0KX,INCLINATION SENSOR + INPUT SIGNAL OUT OF SCOPE,2019-01-09T08:09:27+07:00,801263.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,DHUCKX,PARKING BRAKE PRESSURE SENSOR + INPUT SIGNAL OUT OF SCOPE,2019-01-09T00:10:08+07:00,1220395.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,DDTNKA,HIGH CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T09:41:59+07:00,1220626.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,DDTKKA,1ST CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T06:25:13+07:00,1220621.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,DDTJKA,LOW CLUTCH,2019-01-09T06:25:14+07:00,1220621.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,DDTHKA,ECMV TM H-CLUTCH + DEFECTIVE FUNCTION,2019-01-09T06:30:14+07:00,1220623.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T00:29:48+07:00,1220415.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,15SDMA,FILL SWITCH + OPEN CIRCUIT,2019-01-09T06:26:02+07:00,1220621.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,15SCMA,ECMV TM L-CLUTCH + DEFECTIVE FUNCTION,2019-01-09T06:26:07+07:00,1220621.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,15SBMA,REVERSE CLUTCH FILL SWITCH + OPEN CIRCUIT,2019-01-09T09:42:01+07:00,1220626.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8037,2019-01-09T02:16:22+08:00,0.702,117.479899,15H0MW,TRANSMISSION HIGH CLUTCH + SLIP,2019-01-09T01:22:40+07:00,1220468.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,HM400,3R,8033,2019-01-10T02:18:00+08:00,-0.853333,115.465132,DAQV00,NEUTRAL COAST CAUTION + OPERATION,2019-01-09T09:33:37+07:00,1136680.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8031,2019-01-10T02:01:00+08:00,-0.860366,115.438599,DAQW00,NEUTRAL OVER SPEED CAUTION + OPERATION,2019-01-09T14:36:57+07:00,1035039.0,No,0.0,L00,Mechanical,1.0
KOMATSU,HM400,3R,8031,2019-01-10T02:01:00+08:00,-0.860366,115.438599,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T03:33:21+07:00,1034579.0,Yes,1.0,L01,Mechanical,1.0
