manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_origin,gps_datum,gps_latitude,gps_longitude
KOMATSU,WA480,6,91314,2019-01-10T01:43:00+08:00,measure,WGS84,-3.749867,103.756466
KOMATSU,WA480,6,91298,2019-01-10T00:24:00+07:00,measure,WGS84,-3.699333,115.558266
KOMATSU,WA480,6,91297,2019-01-09T02:23:00+08:00,measure,WGS84,-0.562133,117.011033
KOMATSU,WA470,6,91670,2019-01-10T01:09:00+07:00,measure,WGS84,-0.374233,101.213099
KOMATSU,WA470,6,91383,2018-01-25T21:02:00+07:00,measure,WGS84,-0.665299,100.285633
KOMATSU,WA470,6,91382,2017-04-20T01:01:00+07:00,measure,WGS84,-3.435,102.516667
KOMATSU,WA470,3A,56840,2019-01-10T01:25:00+07:00,measure,WGS84,-3.0963,126.3796
KOMATSU,WA470,3,56964,2018-12-25T23:19:00+07:00,measure,WGS84,-3.5383,126.332399
KOMATSU,WA470,3,56961,2019-01-10T00:53:00+07:00,measure,WGS84,-3.174799,126.4132
KOMATSU,WA380Z,6,67692,2019-01-09T20:36:00+07:00,measure,WGS84,-7.006466,110.366199
KOMATSU,WA380Z,6,67665,2019-01-10T02:13:00+08:00,measure,WGS84,-2.2959,114.873733
KOMATSU,WA380Z,6,67664,2018-06-23T03:53:00+07:00,measure,WGS84,-4.184699,121.611432
KOMATSU,WA380Z,6,67654,2018-11-19T22:31:00+07:00,measure,WGS84,-4.186866,121.613166
KOMATSU,WA380Z,6,67653,2018-07-19T02:58:00+07:00,measure,WGS84,-4.185933,121.612066
KOMATSU,WA380Z,6,67630,2019-01-10T01:10:00+07:00,measure,WGS84,-3.434867,102.516933
KOMATSU,WA380Z,6,67629,2019-01-10T01:12:00+07:00,measure,WGS84,-4.183499,121.612632
KOMATSU,WA380Z,6,67618,2018-12-06T05:54:00+07:00,measure,WGS84,-7.713633,113.588232
KOMATSU,WA380Z,6,67617,2018-12-18T12:55:00+07:00,measure,WGS84,-4.185066,121.6132
KOMATSU,WA380Z,6,67595,2019-01-10T01:04:00+07:00,measure,WGS84,-4.184867,121.6151
KOMATSU,WA380Z,6,67594,2019-01-02T00:54:00+07:00,measure,WGS84,-4.184033,121.612299
KOMATSU,WA380Z,6,67566,2019-01-10T01:25:00+07:00,measure,WGS84,-4.1846,121.615366
KOMATSU,WA380Z,6,67565,2018-12-12T16:55:00+07:00,measure,WGS84,-4.184233,121.612066
KOMATSU,WA380Z,6,67559,2019-01-10T01:00:00+07:00,measure,WGS84,-3.842399,103.796833
KOMATSU,WA380Z,6,67556,2019-01-02T00:04:00+07:00,measure,WGS84,0.710599,122.529799
KOMATSU,WA380Z,6,67413,2019-01-10T01:19:00+07:00,measure,WGS84,-6.016067,105.953166
KOMATSU,WA380Z,6,67412,2018-09-30T08:47:00+07:00,measure,WGS84,-6.0208,105.954066
KOMATSU,WA380Z,6,67411,2018-12-30T15:56:00+07:00,measure,WGS84,-6.707299,108.395233
KOMATSU,WA380Z,6,67308,2019-01-10T01:00:00+07:00,measure,WGS84,-7.590533,112.672533
KOMATSU,WA380Z,6,67288,2019-01-10T01:21:00+07:00,measure,WGS84,-7.727666,110.898599
KOMATSU,WA380Z,6,67287,2019-01-10T01:25:00+07:00,measure,WGS84,-6.2765,107.122866
KOMATSU,WA380Z,6,67286,2019-01-10T01:17:00+07:00,measure,WGS84,-6.647933,108.395399
KOMATSU,WA380Z,6,67276,2019-01-10T01:13:00+07:00,measure,WGS84,-3.784199,115.4502
KOMATSU,WA380Z,6,67275,2019-01-10T01:20:00+07:00,measure,WGS84,-3.782,115.458066
KOMATSU,WA380Z,6,67274,2019-01-10T01:06:00+07:00,measure,WGS84,-5.545766,105.473832
KOMATSU,WA380Z,6,67267,2019-01-10T01:33:00+07:00,measure,WGS84,-5.545732,105.473866
KOMATSU,WA380Z,6,67266,2019-01-10T01:15:00+07:00,measure,WGS84,-4.864966,105.482967
KOMATSU,WA380Z,6,67265,2019-01-10T01:26:00+07:00,measure,WGS84,3.012466,99.235467
KOMATSU,WA380Z,6,67264,2019-01-10T01:01:00+07:00,measure,WGS84,-2.753533,105.282
KOMATSU,WA380Z,6,67263,2019-01-10T01:41:00+07:00,measure,WGS84,-2.750966,105.276599
KOMATSU,WA380Z,6,67262,2019-01-10T01:06:00+07:00,measure,WGS84,-2.750467,105.275633
KOMATSU,WA380Z,6,67261,2019-01-10T01:30:00+07:00,measure,WGS84,-7.683766,109.093567
KOMATSU,WA380Z,6,67260,2017-11-24T19:21:00+07:00,measure,WGS84,-6.469699,106.904199
KOMATSU,WA380Z,6,67259,2019-01-10T01:27:00+07:00,measure,WGS84,-3.782967,115.452733
KOMATSU,WA380Z,6,67258,2019-01-10T01:21:00+07:00,measure,WGS84,3.631599,98.535399
KOMATSU,WA380Z,6,67257,2019-01-09T01:18:00+07:00,measure,WGS84,-7.686966,109.091799
KOMATSU,WA380Z,6,67249,2019-01-10T01:44:00+07:00,measure,WGS84,-6.4369,106.608533
KOMATSU,WA380Z,6,67248,2019-01-10T01:30:00+07:00,measure,WGS84,1.771199,101.3589
KOMATSU,WA380Z,6,67247,2018-07-14T04:11:00+07:00,measure,WGS84,-3.227433,104.473533
KOMATSU,WA380Z,6,67244,2019-01-10T01:20:00+07:00,measure,WGS84,0.389099,101.026599
KOMATSU,WA380Z,6,67242,2019-01-09T23:47:00+07:00,measure,WGS84,-0.793699,117.2151
KOMATSU,WA380Z,6,67241,2018-12-01T17:26:00+07:00,measure,WGS84,-2.754666,105.282299
KOMATSU,WA380Z,6,67240,2017-11-09T03:26:00+07:00,measure,WGS84,-6.738966,108.543932
KOMATSU,WA380Z,6,67237,2016-09-28T01:15:00+07:00,measure,WGS84,-2.461833,101.124666
KOMATSU,WA380Z,6,67236,2019-01-10T01:41:00+07:00,measure,WGS84,-7.435533,112.614
KOMATSU,WA380Z,6,67235,2019-01-10T01:29:00+07:00,measure,WGS84,-7.1388,112.636133
KOMATSU,WA380Z,6,67234,2016-01-22T01:02:00+07:00,measure,WGS84,-7.389199,112.599966
KOMATSU,WA380Z,6,67232,2019-01-10T01:33:00+07:00,measure,WGS84,-0.996266,103.073866
KOMATSU,WA380Z,6,67231,2019-01-07T01:33:00+07:00,measure,WGS84,-6.470366,106.904133
KOMATSU,WA380Z,6,67230,2018-06-24T15:08:00+08:00,measure,WGS84,-0.842933,117.144899
KOMATSU,WA380Z,6,67229,2015-07-27T01:11:00+07:00,measure,WGS84,-2.057999,115.570366
KOMATSU,WA380Z,6,67228,2019-01-08T23:45:00+07:00,measure,WGS84,-2.1039,115.618766
KOMATSU,WA380Z,6,67227,2019-01-10T01:22:00+07:00,measure,WGS84,-2.061366,115.573232
KOMATSU,WA380Z,6,67226,2019-01-10T01:29:00+07:00,measure,WGS84,-3.282833,101.677799
KOMATSU,WA380Z,6,67225,2019-01-10T02:41:00+08:00,measure,WGS84,-0.543733,117.022632
KOMATSU,WA380Z,6,67224,2019-01-03T18:29:00+07:00,measure,WGS84,-0.720732,102.626199
KOMATSU,WA380Z,6,67223,2018-12-28T14:15:00+07:00,measure,WGS84,-7.395666,112.518533
KOMATSU,WA380Z,6,67222,2019-01-10T01:24:00+07:00,measure,WGS84,-7.574333,112.629066
KOMATSU,WA380Z,6,67221,2019-01-10T01:33:00+07:00,measure,WGS84,-1.4839,103.678133
KOMATSU,WA380Z,6,67220,2019-01-08T16:28:00+07:00,measure,WGS84,-2.750966,105.2825
KOMATSU,WA380Z,6,67208,2018-09-28T07:22:00+07:00,measure,WGS84,-7.138832,112.636166
KOMATSU,WA380Z,6,67207,2019-01-10T01:12:00+07:00,measure,WGS84,-2.487199,113.0075
KOMATSU,WA380Z,6,67188,2018-05-20T18:00:00+07:00,measure,WGS84,1.272833,124.837399
KOMATSU,WA380Z,6,67173,2018-12-31T08:03:00+07:00,measure,WGS84,-0.717866,117.2233
KOMATSU,WA380Z,6,67161,2016-07-31T05:31:00+07:00,measure,WGS84,1.433033,101.285666
KOMATSU,WA380Z,6,67160,2019-01-10T01:23:00+07:00,measure,WGS84,1.649333,101.6439
KOMATSU,WA380Z,6,67159,2016-04-30T01:20:00+07:00,measure,WGS84,3.7796,98.694133
KOMATSU,WA380Z,6,67158,2018-12-29T09:47:00+07:00,measure,WGS84,-0.507733,117.305333
KOMATSU,WA380,6,67921,2019-01-10T00:47:00+07:00,measure,WGS84,-6.153866,106.934199
KOMATSU,WA380,6,67920,2019-01-10T00:03:00+07:00,measure,WGS84,-6.153599,106.934066
KOMATSU,WA380,6,67917,2019-01-10T00:29:00+07:00,measure,WGS84,-6.153633,106.934433
KOMATSU,WA380,6,67916,2019-01-09T14:24:00+07:00,measure,WGS84,2.801966,117.426366
KOMATSU,WA380,6,67899,2019-01-10T00:33:00+07:00,measure,WGS84,-1.2377,116.946599
KOMATSU,WA380,6,67890,2019-01-10T01:10:00+07:00,measure,WGS84,-7.1809,112.658466
KOMATSU,WA380,6,67884,2019-01-10T01:33:23+07:00,measure,WGS84,3.368567,99.4382
KOMATSU,WA380,6,67849,2019-01-10T01:08:25+07:00,measure,WGS84,-3.707433,103.706199
KOMATSU,WA380,6,67848,2019-01-10T01:08:25+07:00,measure,WGS84,-3.869333,103.804666
KOMATSU,WA380,6,67847,2019-01-10T01:09:00+07:00,measure,WGS84,-3.753466,115.639966
KOMATSU,WA380,6,67821,2019-01-10T01:43:26+07:00,measure,WGS84,-0.782066,117.193599
KOMATSU,WA380,6,67820,2019-01-10T01:17:00+07:00,measure,WGS84,-0.785533,117.215566
KOMATSU,WA380,6,67809,2019-01-09T00:48:00+07:00,measure,WGS84,1.345966,128.223633
KOMATSU,WA380,6,67808,2019-01-10T01:09:00+07:00,measure,WGS84,1.361833,128.164833
KOMATSU,WA380,6,67800,2019-01-10T01:21:26+07:00,measure,WGS84,-7.715766,113.5863
KOMATSU,WA380,6,67798,2019-01-10T01:35:00+07:00,measure,WGS84,-0.774466,114.948966
KOMATSU,WA380,6,67779,2019-01-10T01:11:00+07:00,measure,WGS84,-7.7565,112.756233
KOMATSU,WA380,6,67778,2019-01-10T03:17:00+09:00,measure,WGS84,1.357766,125.049033
KOMATSU,WA380,6,67757,2018-10-14T21:20:00+07:00,measure,WGS84,0.884299,122.714167
KOMATSU,WA380,6,67756,2019-01-09T00:56:00+07:00,measure,WGS84,-4.122933,104.156766
KOMATSU,WA380,6,67749,2019-01-10T01:20:00+07:00,measure,WGS84,-0.676866,117.260366
KOMATSU,WA380,6,67748,2019-01-10T01:31:00+07:00,measure,WGS84,-7.691366,109.003699
KOMATSU,WA380,6,67747,2019-01-10T01:38:00+07:00,measure,WGS84,-7.139766,112.6525
KOMATSU,WA380,6,67746,2019-01-10T01:23:00+07:00,measure,WGS84,-1.487399,103.670566
KOMATSU,WA380,6,67718,2019-01-10T00:13:00+07:00,measure,WGS84,-2.076866,121.440599
KOMATSU,WA380,6,67717,2019-01-10T00:12:00+07:00,measure,WGS84,-3.727766,103.807866
KOMATSU,WA380,6,67716,2019-01-10T03:06:00+09:00,measure,WGS84,-0.357166,119.757
KOMATSU,WA380,6,67655,2019-01-10T01:37:00+07:00,measure,WGS84,-6.470233,106.904366
KOMATSU,WA380,3A,55081,2017-04-05T01:01:00+07:00,measure,WGS84,-6.3759,106.971033
KOMATSU,WA380,3,55181,2019-01-10T01:09:00+07:00,measure,WGS84,-3.784266,115.4502
KOMATSU,WA380,3,55180,2018-12-08T01:36:00+07:00,measure,WGS84,-3.477399,104.076166
KOMATSU,WA380,3,55179,2019-01-10T01:29:00+07:00,measure,WGS84,-7.339733,112.684833
KOMATSU,WA380,3,55178,2019-01-10T01:01:00+07:00,measure,WGS84,-6.703266,108.402032
KOMATSU,WA380,3,55177,2015-10-20T01:19:00+07:00,measure,WGS84,-3.784333,115.450266
KOMATSU,WA380,3,55176,2017-12-23T00:58:00+07:00,measure,WGS84,-3.782833,115.452533
KOMATSU,WA380,3,55175,2019-01-10T01:06:00+07:00,measure,WGS84,-0.801833,119.803699
KOMATSU,WA380,3,55174,2019-01-10T01:29:00+07:00,measure,WGS84,-7.4008,112.541733
KOMATSU,WA380,3,55173,2019-01-10T01:03:00+07:00,measure,WGS84,-7.400066,112.540999
KOMATSU,WA380,3,55172,2016-05-15T22:53:00+07:00,measure,WGS84,-7.340033,112.684532
KOMATSU,WA380,3,55171,2018-07-04T01:23:00+07:00,measure,WGS84,-7.345033,112.684733
KOMATSU,WA380,3,55170,2019-01-10T01:11:00+07:00,measure,WGS84,-6.262733,107.224167
KOMATSU,WA380,3,55169,2017-02-28T01:26:00+07:00,measure,WGS84,-7.400566,112.542632
KOMATSU,WA380,3,55168,2019-01-10T01:28:00+07:00,measure,WGS84,2.214299,117.618499
KOMATSU,WA380,3,55167,2016-08-07T01:26:00+07:00,measure,WGS84,-5.428499,105.296966
KOMATSU,WA380,3,55159,2015-12-04T23:10:00+07:00,measure,WGS84,-3.221566,116.394066
KOMATSU,WA380,3,55158,2018-12-14T01:20:00+07:00,measure,WGS84,-6.392833,108.193433
KOMATSU,WA380,3,55156,2019-01-10T01:10:00+07:00,measure,WGS84,-7.5615,112.688033
KOMATSU,WA380,3,55155,2019-01-06T00:27:00+07:00,measure,WGS84,-6.265399,107.132866
KOMATSU,WA380,3,55154,2016-06-09T01:43:00+07:00,measure,WGS84,-0.8546,119.882666
KOMATSU,WA380,3,55153,2019-01-10T01:05:00+07:00,measure,WGS84,-4.8589,104.858133
KOMATSU,WA380,3,55150,2017-01-25T12:51:00+07:00,measure,WGS84,-7.574366,112.6289
KOMATSU,WA380,3,55147,2019-01-10T01:08:00+07:00,measure,WGS84,-4.899799,105.0207
KOMATSU,WA380,3,55146,2015-03-01T01:04:00+07:00,measure,WGS84,-4.637533,105.212199
KOMATSU,WA380,3,55135,2017-01-21T01:18:00+07:00,measure,WGS84,1.068099,104.129199
KOMATSU,WA380,3,55134,2019-01-10T01:06:00+07:00,measure,WGS84,-3.957399,115.731366
KOMATSU,WA380,3,55133,2014-07-05T09:48:00+07:00,measure,WGS84,-0.271266,117.6714
KOMATSU,WA380,3,55132,2019-01-10T01:35:00+07:00,measure,WGS84,-0.783232,117.191166
KOMATSU,WA380,3,55131,2018-04-15T01:30:00+07:00,measure,WGS84,-0.785333,117.215933
KOMATSU,WA380,3,55130,2019-01-10T01:16:00+07:00,measure,WGS84,-4.797866,104.901033
KOMATSU,WA380,3,55129,2016-07-31T01:10:00+07:00,measure,WGS84,-4.312299,105.225666
KOMATSU,WA380,3,55128,2019-01-10T01:28:00+07:00,measure,WGS84,-4.181466,121.594333
KOMATSU,WA380,3,55121,2018-04-02T14:00:00+07:00,measure,WGS84,-3.746033,115.636133
KOMATSU,WA380,3,55120,2018-11-06T01:15:00+07:00,measure,WGS84,-3.684199,115.647466
KOMATSU,WA380,3,55119,2019-01-10T00:02:00+07:00,measure,WGS84,-6.619099,107.379666
KOMATSU,WA380,3,55118,2018-06-13T11:36:00+07:00,measure,WGS84,-2.728232,112.919833
KOMATSU,WA380,3,55117,2019-01-10T01:05:00+07:00,measure,WGS84,-0.6777,117.2589
KOMATSU,WA380,3,55116,2017-12-21T07:34:00+07:00,measure,WGS84,-6.618932,107.379566
KOMATSU,WA380,3,55115,2019-01-09T00:40:00+07:00,measure,WGS84,3.6771,98.682632
KOMATSU,WA380,3,55113,2019-01-10T01:39:00+07:00,measure,WGS84,-2.122233,103.934433
KOMATSU,WA380,3,55112,2019-01-10T01:08:00+07:00,measure,WGS84,-0.827666,117.1676
KOMATSU,WA380,3,55111,2018-03-28T10:15:00+07:00,measure,WGS84,-3.638866,128.265732
KOMATSU,WA380,3,55110,2019-01-10T01:00:00+07:00,measure,WGS84,-3.234466,102.277899
KOMATSU,WA380,3,55109,2016-06-30T01:28:00+07:00,measure,WGS84,3.671699,98.685166
KOMATSU,WA380,3,55108,2019-01-10T01:30:00+07:00,measure,WGS84,-0.832133,119.810299
KOMATSU,WA380,3,55107,2015-08-30T23:18:00+07:00,measure,WGS84,-3.280233,116.1077
KOMATSU,WA380,3,55106,2018-04-22T22:36:00+07:00,measure,WGS84,1.750166,101.368567
KOMATSU,WA380,3,55105,2016-12-26T01:10:00+07:00,measure,WGS84,-0.707999,116.286099
KOMATSU,WA380,3,55104,2018-09-25T17:10:00+07:00,measure,WGS84,-2.122032,103.934233
KOMATSU,WA380,3,55103,2016-04-21T01:41:00+07:00,measure,WGS84,-0.489033,117.224666
KOMATSU,WA380,3,55098,2017-05-05T01:17:00+07:00,measure,WGS84,1.440033,125.166432
KOMATSU,WA380,3,55083,2018-12-21T01:10:00+07:00,measure,WGS84,-6.271067,107.342466
KOMATSU,WA320,5,62422,2019-01-10T01:32:00+07:00,measure,WGS84,-5.891432,106.0788
KOMATSU,WA320,5,62421,2019-01-10T01:31:28+07:00,measure,WGS84,-6.512999,110.785266
KOMATSU,WA320,5,62420,2019-01-10T01:31:00+07:00,measure,WGS84,-7.771033,112.888366
KOMATSU,WA320,5,62414,2019-01-10T01:12:00+07:00,measure,WGS84,-6.780467,111.895833
KOMATSU,WA320,5,62413,2019-01-10T00:44:00+07:00,measure,WGS84,-6.845833,112.011466
KOMATSU,WA320,5,62409,2018-11-28T21:30:00+07:00,measure,WGS84,-6.273466,107.1239
KOMATSU,WA320,5,62401,2019-01-10T01:03:00+07:00,measure,WGS84,-6.1959,107.040533
KOMATSU,WA320,5,62400,2018-04-24T01:37:00+07:00,measure,WGS84,-6.953266,110.070533
KOMATSU,WA320,5,62399,2019-01-10T01:14:00+07:00,measure,WGS84,-7.770999,112.8884
KOMATSU,WA320,5,62373,2019-01-08T12:30:00+07:00,measure,WGS84,-7.739933,110.533333
KOMATSU,WA320,5,62362,2019-01-09T00:56:00+07:00,measure,WGS84,1.510533,99.064266
KOMATSU,WA320,5,62339,2019-01-10T01:09:00+07:00,measure,WGS84,-7.5651,110.152933
KOMATSU,WA320,5,62319,2019-01-05T00:38:00+07:00,measure,WGS84,-7.5808,109.142733
KOMATSU,WA320,5,62286,2019-01-10T01:07:00+07:00,measure,WGS84,4.0164,98.235933
KOMATSU,WA320,5,62285,2019-01-10T01:11:00+07:00,measure,WGS84,-3.454199,103.984167
KOMATSU,WA320,5,62284,2019-01-09T00:16:00+07:00,measure,WGS84,-3.236667,102.268499
KOMATSU,WA320,5,62283,2019-01-10T00:58:00+07:00,measure,WGS84,-3.245599,104.069
KOMATSU,WA320,5,62268,2016-07-26T13:51:00+07:00,measure,WGS84,-3.729933,114.468033
KOMATSU,WA320,5,62267,2019-01-10T01:02:00+07:00,measure,WGS84,-0.609299,100.754867
KOMATSU,WA320,5,62255,2019-01-10T00:31:00+07:00,measure,WGS84,-6.218133,106.553633
KOMATSU,WA320,5,62254,2019-01-10T01:04:00+07:00,measure,WGS84,-7.544233,112.410599
KOMATSU,WA320,5,62250,2019-01-10T01:41:00+07:00,measure,WGS84,-3.753499,103.823633
KOMATSU,WA320,5,62183,2019-01-10T01:12:00+07:00,measure,WGS84,0.965266,117.791466
KOMATSU,WA200,5,69593,2019-01-10T01:13:25+07:00,measure,WGS84,-6.153666,106.934733
KOMATSU,WA200,5,69592,2019-01-10T01:32:25+07:00,measure,WGS84,-6.153832,106.934266
KOMATSU,WA200,5,69591,2019-01-10T01:35:25+07:00,measure,WGS84,-6.153866,106.9344
KOMATSU,WA200,5,69590,2019-01-10T01:19:25+07:00,measure,WGS84,-6.153499,106.934666
KOMATSU,WA200,5,69589,2019-01-10T01:53:25+07:00,measure,WGS84,-6.156766,106.934266
KOMATSU,WA200,5,69588,2019-01-10T01:43:25+07:00,measure,WGS84,-2.5265,112.878133
KOMATSU,WA200,5,69587,2019-01-08T01:35:25+07:00,measure,WGS84,-6.156699,106.934033
KOMATSU,WA200,5,69586,2018-12-19T01:41:24+07:00,measure,WGS84,-0.262733,117.559066
KOMATSU,WA200,5,69584,2019-01-10T01:20:26+07:00,measure,WGS84,-0.2633,117.5595
KOMATSU,WA200,5,69583,2019-01-10T00:40:17+07:00,measure,WGS84,-3.956533,115.528966
KOMATSU,WA200,5,69582,2019-01-09T01:53:26+07:00,measure,WGS84,3.684099,98.682333
KOMATSU,WA200,5,69581,2019-01-10T01:07:26+07:00,measure,WGS84,1.487266,101.346766
KOMATSU,WA200,5,69567,2019-01-10T01:19:00+07:00,measure,WGS84,3.668433,98.687133
KOMATSU,WA200,5,69565,2018-10-08T00:55:00+07:00,measure,WGS84,-6.153533,106.936866
KOMATSU,WA200,5,69564,2019-01-10T01:06:00+07:00,measure,WGS84,2.242199,100.190132
KOMATSU,WA200,5,69561,2019-01-10T01:39:00+07:00,measure,WGS84,-7.685499,109.093066
KOMATSU,WA200,5,69560,2019-01-10T01:40:00+07:00,measure,WGS84,0.1375,101.7044
KOMATSU,WA200,5,69559,2019-01-10T01:08:00+07:00,measure,WGS84,-2.143766,104.198832
KOMATSU,WA200,5,69558,2019-01-10T01:01:00+07:00,measure,WGS84,-1.705633,119.309266
KOMATSU,WA200,5,69557,2019-01-10T01:06:00+07:00,measure,WGS84,1.9764,101.402632
KOMATSU,WA200,5,69555,2019-01-10T01:37:00+07:00,measure,WGS84,1.139633,99.766799
KOMATSU,WA200,5,69554,2019-01-10T01:10:00+07:00,measure,WGS84,0.950866,116.914532
KOMATSU,WA200,5,69553,2019-01-10T01:03:00+07:00,measure,WGS84,-2.729133,112.922266
KOMATSU,WA200,5,69551,2019-01-10T01:38:00+07:00,measure,WGS84,1.223866,101.2432
KOMATSU,WA200,5,69550,2019-01-10T01:36:00+07:00,measure,WGS84,-4.876466,139.647466
KOMATSU,WA200,5,69548,2018-11-03T01:22:00+07:00,measure,WGS84,1.175732,99.157367
KOMATSU,WA200,5,69546,2019-01-10T01:18:00+07:00,measure,WGS84,-7.733433,108.992566
KOMATSU,WA200,5,69535,2018-12-29T14:35:00+07:00,measure,WGS84,3.661933,98.671866
KOMATSU,WA200,5,69534,2016-05-30T11:43:00+07:00,measure,WGS84,36.361466,136.419167
KOMATSU,WA200,5,69533,2019-01-10T01:15:00+07:00,measure,WGS84,-4.6025,121.952733
KOMATSU,WA200,5,69532,2018-11-14T08:44:00+07:00,measure,WGS84,4.572799,95.705599
KOMATSU,WA200,5,69528,2017-12-14T04:50:00+07:00,measure,WGS84,-8.706067000000001,115.165833
KOMATSU,WA200,5,69523,2019-01-10T01:17:00+07:00,measure,WGS84,-1.120467,101.551667
KOMATSU,WA200,5,69522,2019-01-10T01:03:00+07:00,measure,WGS84,0.147199,117.286432
KOMATSU,WA200,5,69521,2019-01-10T01:41:00+07:00,measure,WGS84,0.07,110.695132
KOMATSU,WA200,5,69520,2018-05-07T23:45:00+07:00,measure,WGS84,-3.392866,116.013033
KOMATSU,WA200,5,69519,2019-01-10T00:38:00+07:00,measure,WGS84,-3.310633,116.028099
KOMATSU,WA200,5,69518,2019-01-10T00:42:00+07:00,measure,WGS84,4.591833,96.813599
KOMATSU,WA200,5,69517,2019-01-10T01:39:00+07:00,measure,WGS84,2.060599,100.081933
KOMATSU,WA200,5,69516,2019-01-10T01:31:00+07:00,measure,WGS84,0.236199,109.850666
KOMATSU,WA200,5,69515,2019-01-10T01:33:00+07:00,measure,WGS84,-3.732566,103.795467
KOMATSU,WA200,5,69513,2019-01-10T01:21:00+07:00,measure,WGS84,-3.732466,103.795433
KOMATSU,WA200,5,69512,2018-07-21T08:56:00+07:00,measure,WGS84,-5.239233,119.591466
KOMATSU,WA200,5,69511,2019-01-10T00:58:00+07:00,measure,WGS84,-4.018333,115.589
KOMATSU,WA200,5,69510,2019-01-10T00:37:00+07:00,measure,WGS84,-3.310499,116.027866
KOMATSU,WA200,5,69509,2019-01-10T01:16:00+07:00,measure,WGS84,-3.986266,115.566667
KOMATSU,WA200,5,69508,2019-01-09T22:28:00+07:00,measure,WGS84,-6.408733,107.437
KOMATSU,WA200,5,69507,2019-01-10T01:17:00+07:00,measure,WGS84,-6.354133,106.995366
KOMATSU,WA200,5,69506,2019-01-10T01:06:00+07:00,measure,WGS84,-6.357466,106.999299
KOMATSU,WA200,5,69505,2019-01-10T01:25:00+07:00,measure,WGS84,-6.348232,106.996233
KOMATSU,WA200,5,69504,2019-01-10T01:38:00+07:00,measure,WGS84,-6.343866,106.994033
KOMATSU,WA200,5,69503,2018-11-27T16:49:00+07:00,measure,WGS84,-6.354699,106.994699
KOMATSU,WA200,5,69502,2019-01-10T00:54:00+07:00,measure,WGS84,-6.354133,106.995467
KOMATSU,WA200,5,69501,2019-01-10T00:38:00+07:00,measure,WGS84,-7.185633,112.685732
KOMATSU,WA200,5,69500,2019-01-04T19:19:00+07:00,measure,WGS84,-0.063066,129.385366
KOMATSU,WA200,5,69499,2019-01-10T01:39:00+07:00,measure,WGS84,-3.297,116.008166
KOMATSU,WA200,5,69494,2018-11-11T09:56:00+07:00,measure,WGS84,-3.697999,119.659299
KOMATSU,WA200,5,69493,2019-01-10T01:16:00+07:00,measure,WGS84,3.515866,98.619199
KOMATSU,WA200,5,69492,2019-01-10T01:20:00+07:00,measure,WGS84,3.664133,98.693932
KOMATSU,WA200,5,69491,2018-07-20T00:14:00+07:00,measure,WGS84,-1.150566,136.053133
KOMATSU,WA200,5,69490,2019-01-10T00:34:00+07:00,measure,WGS84,2.796833,117.351366
KOMATSU,WA200,5,69489,2018-01-22T01:39:00+07:00,measure,WGS84,-1.676866,115.792967
KOMATSU,WA200,5,69488,2019-01-09T21:50:00+07:00,measure,WGS84,3.1357,99.347199
KOMATSU,WA200,5,69487,2019-01-10T00:57:00+07:00,measure,WGS84,-7.442632,110.533266
KOMATSU,WA200,5,69486,2019-01-10T01:03:00+07:00,measure,WGS84,1.618866,109.657933
KOMATSU,WA200,5,69485,2019-01-10T01:28:00+07:00,measure,WGS84,1.577533,109.624867
KOMATSU,WA200,5,69484,2018-07-07T00:59:00+07:00,measure,WGS84,1.577399,109.625399
KOMATSU,WA200,5,69483,2019-01-10T01:30:00+07:00,measure,WGS84,-3.3625,116.002733
KOMATSU,WA200,5,69482,2017-06-19T23:11:00+07:00,measure,WGS84,-6.295966,106.867899
KOMATSU,WA200,5,69481,2019-01-10T01:13:00+07:00,measure,WGS84,-2.073133,115.068333
KOMATSU,WA200,5,69480,2017-03-04T01:05:00+07:00,measure,WGS84,-2.057733,119.344633
KOMATSU,WA200,5,69479,2017-10-01T23:28:00+07:00,measure,WGS84,0.440333,101.8975
KOMATSU,WA200,5,69478,2018-04-28T23:37:00+07:00,measure,WGS84,-6.219867,106.570999
KOMATSU,WA200,5,69476,2019-01-09T11:53:00+07:00,measure,WGS84,-0.529666,101.492
KOMATSU,WA200,5,69475,2018-09-12T15:59:00+07:00,measure,WGS84,-0.138099,101.396366
KOMATSU,WA200,5,69471,2019-01-10T00:54:00+07:00,measure,WGS84,-3.892433,104.093832
KOMATSU,WA200,5,69470,2019-01-10T01:27:00+07:00,measure,WGS84,-2.496199,102.8752
KOMATSU,WA200,5,69469,2019-01-10T00:38:00+07:00,measure,WGS84,2.217833,117.6059
KOMATSU,WA200,5,69468,2018-08-21T23:40:00+07:00,measure,WGS84,-0.462466,102.467799
KOMATSU,WA200,5,69467,2019-01-10T01:29:00+07:00,measure,WGS84,-6.444066,110.744532
KOMATSU,WA200,5,69462,2019-01-10T00:04:00+07:00,measure,WGS84,-6.843633,107.493599
KOMATSU,WA200,5,69461,2019-01-09T00:21:00+07:00,measure,WGS84,5.566866,95.369532
KOMATSU,WA200,5,69454,2016-07-03T01:26:00+07:00,measure,WGS84,2.462466,97.9389
KOMATSU,WA200,5,69453,2019-01-10T01:04:00+07:00,measure,WGS84,-8.347399,113.475033
KOMATSU,WA200,5,69452,2019-01-09T01:05:00+07:00,measure,WGS84,-7.5658,112.606799
