manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_caution_caution_name,daily_caution_caution_id
KOMATSU,PC200,8,C69569,2018-12-18T16:48:00+07:00,-2.097533,105.663266,2018-12-20,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69567,2016-06-25T15:40:00+08:00,-2.371699,113.092899,2018-05-04,Engine oil pressure,2.0
KOMATSU,PC200,8,C69566,2014-12-09T07:48:00+08:00,-5.148366,119.689333,2018-11-13,Radiator coolant level,6.0
KOMATSU,PC200,8,C69565,2019-01-10T01:28:00+07:00,-4.346599,119.6527,2018-12-18,Water separator monitor,30.0
KOMATSU,PC200,8,C69562,2019-01-10T01:30:00+07:00,1.307632,117.744299,2019-01-08,Water separator monitor,30.0
KOMATSU,PC200,8,C69562,2019-01-10T01:30:00+07:00,1.307632,117.744299,2019-01-08,Radiator coolant level,6.0
KOMATSU,PC200,8,C69562,2019-01-10T01:30:00+07:00,1.307632,117.744299,2019-01-08,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69560,2017-07-22T09:33:00+07:00,-1.741466,113.679566,2018-03-17,Radiator coolant level,6.0
KOMATSU,PC200,8,C69559,2019-01-10T00:55:00+07:00,-4.1075,121.899033,2019-01-09,Water separator monitor,30.0
KOMATSU,PC200,8,C69559,2019-01-10T00:55:00+07:00,-4.1075,121.899033,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8,C69556,2018-12-04T01:23:00+07:00,-1.615499,121.991699,2018-10-28,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69555,2018-08-26T03:18:00+09:00,-1.471633,127.423433,2017-10-11,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69554,2019-01-10T01:23:00+07:00,-1.359633,119.379966,2018-12-15,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69553,2019-01-10T01:03:00+07:00,-1.487632,127.390732,2018-08-03,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69552,2013-05-20T11:22:00+08:00,0.731067,124.594066,2019-01-02,Radiator coolant level,6.0
KOMATSU,PC200,8,C69551,2019-01-08T18:59:00+09:00,-0.837632,119.809532,2019-01-08,Radiator coolant level,6.0
KOMATSU,PC200,8,C69549,2019-01-10T03:28:00+09:00,-1.458166,120.629167,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8,C69547,2019-01-10T01:33:00+07:00,-4.047733,122.004,2018-12-10,Engine oil level,4.0
KOMATSU,PC200,8,C69545,2019-01-10T01:09:00+07:00,-2.509799,119.113533,2017-12-03,Radiator coolant level,6.0
KOMATSU,PC200,8,C69544,2019-01-09T01:08:00+07:00,2.301133,128.182333,2019-01-08,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69540,2019-01-10T01:25:00+07:00,-2.838533,122.176733,2019-01-09,Engine oil pressure,2.0
KOMATSU,PC200,8,C69537,2018-09-27T07:48:00+07:00,-5.060399,119.505666,2018-04-09,Water separator monitor,30.0
KOMATSU,PC200,8,C69536,2019-01-06T23:38:00+07:00,-3.556432,122.216266,2018-12-08,Water separator monitor,30.0
KOMATSU,PC200,8,C69530,2019-01-10T01:43:00+07:00,-4.4977,120.232367,2019-01-04,Radiator coolant level,6.0
KOMATSU,PC200,8,C69529,2018-03-20T02:06:00+08:00,-3.218567,119.324899,2018-02-22,Water separator monitor,30.0
KOMATSU,PC200,8,C69527,2019-01-10T01:40:00+07:00,-0.742166,117.04,2018-08-31,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C69527,2019-01-10T01:40:00+07:00,-0.742166,117.04,2018-08-31,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69524,2019-01-09T01:10:00+07:00,0.539633,117.539233,2019-01-07,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69521,2019-01-10T01:21:00+07:00,-2.236833,120.788099,2018-12-14,Water separator monitor,30.0
KOMATSU,PC200,8,C69518,2019-01-10T01:33:00+07:00,2.356733,117.536799,2018-01-08,Engine oil level,4.0
KOMATSU,PC200,8,C69517,2019-01-10T01:04:00+07:00,2.220132,117.603266,2019-01-09,Engine oil level,4.0
KOMATSU,PC200,8,C69515,2018-06-19T01:16:00+07:00,2.039799,117.682967,2018-05-14,Water separator monitor,30.0
KOMATSU,PC200,8,C69510,2018-04-01T03:42:00+09:00,-2.823466,122.125599,2017-11-15,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69509,2019-01-07T16:38:00+07:00,-4.240467,122.211633,2019-01-05,Radiator coolant level,6.0
KOMATSU,PC200,8,C69505,2019-01-10T01:31:00+07:00,2.046266,117.695833,2018-12-24,Water separator monitor,30.0
KOMATSU,PC200,8,C69494,2015-07-07T13:49:00+07:00,-6.190566,106.670233,2018-11-10,Engine oil level,4.0
KOMATSU,PC200,8,C69493,2019-01-10T01:16:00+07:00,2.0258,117.442766,2019-01-07,Engine oil level,4.0
KOMATSU,PC200,8,C69491,2019-01-02T21:18:00+07:00,-0.338133,117.3007,2018-12-16,Water separator monitor,30.0
KOMATSU,PC200,8,C69488,2013-07-25T12:06:00+08:00,1.276533,118.254666,2018-03-08,Radiator coolant level,6.0
KOMATSU,PC200,8,C69485,2018-10-07T00:51:00+07:00,-1.822666,136.757166,2018-10-06,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69481,2019-01-09T01:17:00+07:00,-10.235033,123.595467,2019-01-08,Radiator coolant level,6.0
KOMATSU,PC200,8,C69479,2019-01-10T01:29:00+07:00,-2.598099,120.214099,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69477,2019-01-10T01:28:00+07:00,-3.062632,108.137,2019-01-08,Engine oil pressure,2.0
KOMATSU,PC200,8,C69476,2019-01-10T01:01:00+07:00,-4.004266,122.5009,2018-11-19,Radiator coolant level,6.0
KOMATSU,PC200,8,C69460,2018-04-08T01:18:00+07:00,-7.014433,107.615866,2018-04-07,Radiator coolant level,6.0
KOMATSU,PC200,8,C69460,2018-04-08T01:18:00+07:00,-7.014433,107.615866,2018-04-07,Engine oil level,4.0
KOMATSU,PC200,8,C69458,2019-01-10T01:21:00+07:00,-7.992367,112.409733,2019-01-08,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69455,2019-01-10T01:25:00+07:00,-3.087032,120.219699,2018-12-30,Water separator monitor,30.0
KOMATSU,PC200,8,C69447,2014-12-19T22:43:00+07:00,3.7196,117.1194,2018-09-15,Water separator monitor,30.0
KOMATSU,PC200,8,C69445,2018-10-29T01:12:00+07:00,3.656133,117.036667,2018-05-02,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69444,2019-01-06T01:00:00+07:00,4.130066,117.198766,2018-12-05,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C69434,2019-01-10T01:15:00+07:00,3.655299,117.036699,2018-10-05,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69433,2019-01-10T01:03:00+07:00,4.115566,117.187533,2018-10-07,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69429,2019-01-10T03:45:00+09:00,-2.998766,122.229066,2018-02-12,Engine oil level,4.0
KOMATSU,PC200,8,C69426,2011-05-20T01:40:00+07:00,-2.589,103.193599,2018-02-15,Radiator coolant level,6.0
KOMATSU,PC200,8,C69424,2018-11-09T16:47:00+07:00,-0.8288,119.893433,2017-11-22,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69423,2019-01-10T02:37:00+08:00,-6.961933,110.459266,2018-12-30,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69422,2019-01-10T01:03:00+07:00,3.689133,116.904433,2018-12-22,Radiator coolant level,6.0
KOMATSU,PC200,8,C69416,2018-03-06T01:11:00+07:00,-0.0284,116.430999,2018-02-23,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C69410,2018-11-01T01:22:00+07:00,3.910132,117.042199,2018-07-03,Water separator monitor,30.0
KOMATSU,PC200,8,C69407,2019-01-10T01:33:00+07:00,3.647166,117.137399,2018-12-14,Water separator monitor,30.0
KOMATSU,PC200,8,C69405,2019-01-10T01:05:00+07:00,3.699333,117.428666,2018-12-11,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69402,2019-01-10T01:20:00+07:00,4.027133,117.037199,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8,C69400,2019-01-10T01:06:00+07:00,3.2507,117.203033,2018-11-12,Radiator coolant level,6.0
KOMATSU,PC200,8,C69399,2013-09-25T00:23:00+07:00,4.095566,117.208633,2018-08-26,Water separator monitor,30.0
KOMATSU,PC200,8,C69398,2018-10-18T01:18:00+07:00,-3.283366,114.199333,2018-10-17,Water separator monitor,30.0
KOMATSU,PC200,8,C69398,2018-10-18T01:18:00+07:00,-3.283366,114.199333,2018-10-17,Radiator coolant level,6.0
KOMATSU,PC200,8,C69393,2019-01-10T01:10:00+07:00,3.780933,98.703366,2019-01-09,Water separator monitor,30.0
KOMATSU,PC200,8,C69392,2019-01-10T01:40:00+07:00,-0.8433,119.813066,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8,C69392,2019-01-10T01:40:00+07:00,-0.8433,119.813066,2019-01-09,Engine oil level,4.0
KOMATSU,PC200,8,C69389,2019-01-10T00:43:00+07:00,-0.767433,131.497933,2018-07-28,Radiator coolant level,6.0
KOMATSU,PC200,8,C69384,2019-01-10T01:09:00+07:00,-0.172333,117.424532,2018-11-28,Radiator coolant level,6.0
KOMATSU,PC200,8,C69379,2019-01-10T01:33:00+07:00,-6.209899,106.822533,2018-12-19,Radiator coolant level,6.0
KOMATSU,PC200,8,C69377,2017-10-23T00:20:00+08:00,-2.9069,115.268567,2017-10-17,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69376,2018-12-26T01:03:00+07:00,-0.160566,111.205166,2018-12-19,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C69373,2019-01-10T02:12:00+08:00,-0.374333,117.034433,2019-01-07,Radiator coolant level,6.0
KOMATSU,PC200,8,C69359,2018-10-07T01:23:00+07:00,-3.6769,103.719699,2018-10-06,Radiator coolant level,6.0
KOMATSU,PC200,8,C69358,2019-01-10T02:32:00+08:00,-2.365933,115.574733,2019-01-08,Engine oil level,4.0
KOMATSU,PC200,8,C69344,2019-01-02T02:26:00+08:00,0.102299,117.122833,2018-08-14,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69342,2017-10-29T02:14:00+08:00,-0.075666,117.123666,2017-10-28,Radiator coolant level,6.0
KOMATSU,PC200,8,C69341,2017-08-06T17:46:00+07:00,-4.306466,104.454699,2018-04-06,Engine oil level,4.0
KOMATSU,PC200,8,C69338,2015-02-12T13:22:00+09:00,-2.822032,122.157799,2017-11-18,Radiator coolant level,6.0
KOMATSU,PC200,8,C69336,2019-01-07T03:23:00+09:00,-0.488533,117.087799,2017-10-13,Radiator coolant level,6.0
KOMATSU,PC200,8,C69334,2019-01-10T01:33:00+07:00,-1.328366,103.272166,2018-12-31,Radiator coolant level,6.0
KOMATSU,PC200,8,C69329,2018-10-01T02:14:00+08:00,-5.420533,121.921432,2018-03-24,Water separator monitor,30.0
KOMATSU,PC200,8,C69326,2016-10-06T01:31:00+07:00,-2.998433,119.616067,2017-10-03,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69311,2017-07-27T05:45:00+08:00,-5.427199,121.933966,2018-04-20,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69306,2019-01-09T00:56:00+07:00,-0.635833,101.965866,2018-11-18,Radiator coolant level,6.0
KOMATSU,PC200,8,C69304,2019-01-07T01:37:00+07:00,1.047632,115.029133,2018-12-22,Radiator coolant level,6.0
KOMATSU,PC200,8,C69302,2019-01-03T11:13:00+07:00,-2.829033,114.822,2018-11-27,Radiator coolant level,6.0
KOMATSU,PC200,8,C69299,2019-01-10T01:27:00+07:00,3.859099,116.763466,2018-10-07,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69297,2019-01-10T02:40:00+08:00,2.714366,117.394766,2018-10-14,Engine oil level,4.0
KOMATSU,PC200,8,C69287,2018-12-21T01:36:00+07:00,-2.000866,115.325299,2018-12-07,Radiator coolant level,6.0
KOMATSU,PC200,8,C69284,2015-11-19T14:04:00+07:00,-3.867367,121.237899,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69282,2019-01-10T02:43:00+08:00,-1.4465,121.087,2018-09-27,Engine oil level,4.0
KOMATSU,PC200,8,C69281,2018-07-10T02:13:00+08:00,-1.277199,121.207866,2018-07-09,Radiator coolant level,6.0
KOMATSU,PC200,8,C69277,2019-01-10T01:05:00+07:00,-0.492733,115.597967,2019-01-03,Water separator monitor,30.0
KOMATSU,PC200,8,C69276,2019-01-10T01:25:00+07:00,-2.633832,111.803266,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8,C69275,2018-05-16T11:39:00+08:00,-1.569,113.660467,2018-05-15,Engine oil level,4.0
KOMATSU,PC200,8,C69273,2018-03-03T23:36:00+08:00,-8.025866,111.674299,2019-01-05,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69261,2017-10-14T01:03:00+07:00,-3.215166,115.025,2017-10-13,Engine oil level,4.0
KOMATSU,PC200,8,C69260,2015-08-05T14:53:00+07:00,-0.504266,113.859833,2019-01-09,Engine oil level,4.0
KOMATSU,PC200,8,C69259,1980-01-01T07:00:00+07:00,0.0,0.0,2018-02-10,Radiator coolant level,6.0
KOMATSU,PC200,8,C69259,1980-01-01T07:00:00+07:00,0.0,0.0,2018-02-10,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69250,2019-01-08T02:03:00+08:00,-1.992733,115.154666,2018-12-18,Water separator monitor,30.0
KOMATSU,PC200,8,C69244,2019-01-01T02:36:00+08:00,-5.098866,120.237367,2019-01-03,Radiator coolant level,6.0
KOMATSU,PC200,8,C69206,2019-01-10T02:01:00+08:00,0.079233,117.081866,2018-12-30,Radiator coolant level,6.0
KOMATSU,PC200,8,C69199,2019-01-10T02:43:00+08:00,-3.400633,114.668832,2018-12-29,Radiator coolant level,6.0
KOMATSU,PC200,8,C69192,2019-01-10T01:57:00+08:00,-6.664167,108.028733,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69191,2018-12-20T01:00:00+07:00,-1.653166,103.626866,2018-12-11,Engine oil level,4.0
KOMATSU,PC200,8,C69186,2014-11-12T14:51:00+07:00,-0.622999,117.125933,2018-12-05,Engine oil pressure,2.0
KOMATSU,PC200,8,C69185,2018-06-02T14:16:00+07:00,-0.429633,117.239799,2018-05-27,Engine oil level,4.0
KOMATSU,PC200,8,C69184,2018-12-03T02:31:00+08:00,-0.7607,117.117967,2018-01-25,Radiator coolant level,6.0
KOMATSU,PC200,8,C69184,2018-12-03T02:31:00+08:00,-0.7607,117.117967,2018-01-25,Engine oil level,4.0
KOMATSU,PC200,8,C69182,2018-05-25T01:34:00+07:00,-0.625366,117.087632,2018-05-03,Radiator coolant level,6.0
KOMATSU,PC200,8,C69179,2017-10-16T15:23:00+08:00,-2.045233,111.199233,2017-10-11,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69176,2017-12-03T11:43:00+07:00,1.002133,116.480599,2017-12-04,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69172,2018-06-05T01:26:00+07:00,-1.279566,116.839099,2018-05-23,Engine oil level,4.0
KOMATSU,PC200,8,C69165,2019-01-09T23:00:00+07:00,-3.912666,119.900266,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69161,2019-01-09T01:13:00+07:00,-2.954833,119.174333,2019-01-08,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69157,2019-01-10T00:58:00+07:00,-4.092733,121.653333,2019-01-02,Radiator coolant level,6.0
KOMATSU,PC200,8,C69155,2017-06-30T01:47:00+07:00,-4.4857,120.371067,2018-12-31,Water separator monitor,30.0
KOMATSU,PC200,8,C69148,2019-01-10T01:28:00+07:00,-2.516233,121.915066,2019-01-08,Radiator coolant level,6.0
KOMATSU,PC200,8,C69147,2016-05-19T20:15:00+07:00,-4.6615,119.944833,2019-01-03,Radiator coolant level,6.0
KOMATSU,PC200,8,C69146,1980-01-01T07:00:00+07:00,0.0,0.0,2018-05-28,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69144,2017-01-18T10:50:00+08:00,-2.487766,113.012299,2019-01-05,Engine oil level,4.0
KOMATSU,PC200,8,C69141,2018-11-24T17:51:00+08:00,4.169532,126.7576,2018-11-24,Radiator coolant level,6.0
KOMATSU,PC200,8,C69138,2019-01-10T01:21:00+07:00,-1.473166,127.432466,2019-01-06,Radiator coolant level,6.0
KOMATSU,PC200,8,C69132,2019-01-10T02:18:00+08:00,1.048366,116.963932,2018-12-24,Engine oil level,4.0
KOMATSU,PC200,8,C69130,2019-01-10T01:08:00+07:00,0.848333,116.832999,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8,C69125,2019-01-07T01:17:00+07:00,-6.125566,106.918766,2018-12-12,Engine oil level,4.0
KOMATSU,PC200,8,C69123,2017-10-08T22:59:00+07:00,-2.476733,119.147632,2017-10-02,Engine oil level,4.0
KOMATSU,PC200,8,C69120,2019-01-07T01:27:00+07:00,-1.036833,117.029899,2018-10-31,Engine oil level,4.0
KOMATSU,PC200,8,C69119,2012-07-30T02:27:00+07:00,-0.801067,117.2371,2018-07-30,Radiator coolant level,6.0
KOMATSU,PC200,8,C69101,2018-12-13T17:40:00+07:00,-4.408333,104.341166,2018-12-13,Radiator coolant level,6.0
KOMATSU,PC200,8,C69099,2019-01-10T01:10:00+07:00,-3.035599,108.163567,2018-11-25,Engine oil level,4.0
KOMATSU,PC200,8,C69096,2017-11-28T01:35:00+07:00,3.283466,117.594899,2017-11-10,Water separator monitor,30.0
KOMATSU,PC200,8,C69094,2019-01-10T02:20:00+08:00,-3.754566,134.776199,2018-11-17,Engine oil level,4.0
KOMATSU,PC200,8,C69093,2018-12-29T01:28:00+07:00,-0.288633,101.338066,2018-12-16,Water separator monitor,30.0
KOMATSU,PC200,8,C69087,2019-01-10T01:31:00+07:00,-3.317133,119.8101,2018-11-03,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C69081,2018-09-13T03:30:00+09:00,1.408699,124.978366,2018-04-04,Water separator monitor,30.0
KOMATSU,PC200,8,C69077,2019-01-10T01:28:00+07:00,-2.7659,122.059299,2018-04-15,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69076,2018-02-26T00:21:00+07:00,-1.378266,101.342866,2018-02-27,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69075,2017-11-30T01:03:00+07:00,-1.643766,103.551332,2017-11-10,Water separator monitor,30.0
KOMATSU,PC200,8,C69074,2019-01-10T01:07:00+07:00,0.711667,99.5413,2019-01-09,Engine oil pressure,2.0
KOMATSU,PC200,8,C69073,2019-01-09T22:57:00+07:00,2.147566,117.464699,2018-09-26,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69071,2019-01-08T17:14:00+07:00,1.908666,98.9227,2018-11-29,Engine oil level,4.0
KOMATSU,PC200,8,C69067,2019-01-10T01:26:00+07:00,0.780599,110.9895,2018-12-06,Water separator monitor,30.0
KOMATSU,PC200,8,C69057,2019-01-10T00:54:00+07:00,0.491633,122.810732,2018-11-30,Engine oil level,4.0
KOMATSU,PC200,8,C69055,2018-03-21T08:24:00+07:00,-3.212666,130.1994,2017-12-07,Radiator coolant level,6.0
KOMATSU,PC200,8,C69051,2018-08-01T01:35:00+07:00,-0.379199,101.220999,2018-07-30,Radiator coolant level,6.0
KOMATSU,PC200,8,C69049,2018-09-29T00:29:00+07:00,-3.314966,126.9976,2018-08-15,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69047,2018-11-02T01:31:00+07:00,-2.688232,106.591566,2018-08-12,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69038,2019-01-10T01:02:00+07:00,-8.102666,113.782733,2018-11-04,Air cleaner clogging,5.0
KOMATSU,PC200,8,C69030,2018-01-16T22:19:00+07:00,-3.052766,104.769299,2018-01-04,Engine coolant temperature,1.0
KOMATSU,PC200,8,C69025,2016-08-18T08:32:00+07:00,-0.0294,116.4302,2018-11-11,Water separator monitor,30.0
KOMATSU,PC200,8,C69014,2019-01-10T02:01:00+08:00,-4.058733,121.6059,2018-07-04,Radiator coolant level,6.0
KOMATSU,PC200,8,C69003,2018-10-13T01:21:00+07:00,0.869033,120.803666,2018-10-12,Radiator coolant level,6.0
KOMATSU,PC200,8,C68975,2016-12-14T12:26:00+07:00,-3.654966,128.264466,2017-10-05,Water separator monitor,30.0
KOMATSU,PC200,8,C68966,2019-01-10T01:23:00+07:00,-3.154167,102.1838,2018-12-27,Radiator coolant level,6.0
KOMATSU,PC200,8,C68966,2019-01-10T01:23:00+07:00,-3.154167,102.1838,2018-12-27,Engine coolant temperature,1.0
KOMATSU,PC200,8,C68964,2015-10-19T01:41:00+07:00,-3.142899,126.866966,2019-01-05,Radiator coolant level,6.0
KOMATSU,PC200,8,C68950,2015-02-02T02:41:00+07:00,-7.1563,111.542632,2018-06-07,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68949,2019-01-10T01:42:00+07:00,3.325599,116.570299,2018-10-19,Engine coolant temperature,1.0
KOMATSU,PC200,8,C68943,2019-01-10T01:34:00+07:00,-3.890566,121.279333,2018-12-28,Water separator monitor,30.0
KOMATSU,PC200,8,C68940,2018-07-16T23:52:00+07:00,-6.014167,106.086199,2018-04-04,Water separator monitor,30.0
KOMATSU,PC200,8,C68930,2019-01-09T01:15:00+07:00,3.0263,99.394299,2018-10-04,Water separator monitor,30.0
KOMATSU,PC200,8,C68928,2019-01-09T01:36:00+07:00,-1.6738,105.991633,2018-10-18,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68919,2019-01-10T01:29:00+07:00,-0.894,131.345866,2018-12-10,Radiator coolant level,6.0
KOMATSU,PC200,8,C68907,2018-05-12T01:19:00+07:00,-2.304666,137.193932,2018-01-30,Water separator monitor,30.0
KOMATSU,PC200,8,C68904,2019-01-10T01:01:00+07:00,-2.1033,106.146599,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC200,8,C68902,2019-01-10T01:21:00+07:00,-5.6182,119.5546,2018-12-28,Radiator coolant level,6.0
KOMATSU,PC200,8,C68897,2019-01-10T01:31:00+07:00,-7.668599,110.008866,2018-11-23,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C68885,2019-01-10T01:25:00+07:00,2.288966,128.203033,2019-01-04,Water separator monitor,30.0
KOMATSU,PC200,8,C68874,2019-01-10T01:14:00+07:00,-1.858066,116.177799,2018-09-24,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68870,2019-01-10T02:09:00+08:00,-7.165499,110.427466,2018-11-06,Water separator monitor,30.0
KOMATSU,PC200,8,C68865,2019-01-10T01:07:00+07:00,0.597632,117.514033,2019-01-04,Radiator coolant level,6.0
KOMATSU,PC200,8,C68862,2018-03-25T01:29:00+07:00,-1.026699,116.975999,2018-03-16,Radiator coolant level,6.0
KOMATSU,PC200,8,C68847,2019-01-06T23:45:00+07:00,-5.590467,120.1257,2018-11-28,Water separator monitor,30.0
KOMATSU,PC200,8,C68840,2019-01-10T01:00:00+07:00,-0.5919,117.276833,2017-12-31,Water separator monitor,30.0
KOMATSU,PC200,8,C68833,2016-10-11T06:23:00+08:00,-3.794466,115.393033,2018-05-11,Engine oil level,4.0
KOMATSU,PC200,8,C68832,2018-12-09T01:38:00+07:00,-8.1844,118.139699,2018-12-08,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C68831,2015-06-08T23:56:00+08:00,-8.235999,114.307066,2018-04-04,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68829,2019-01-09T03:02:00+09:00,-2.824133,122.1259,2018-12-03,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C68829,2019-01-09T03:02:00+09:00,-2.824133,122.1259,2018-12-03,Engine oil level,4.0
KOMATSU,PC200,8,C68826,2018-11-08T01:34:00+07:00,-3.983567,122.591633,2018-11-04,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68816,2018-10-06T13:47:00+08:00,-5.1064,119.477533,2018-04-14,Engine coolant temperature,1.0
KOMATSU,PC200,8,C68814,2019-01-10T02:24:00+08:00,-3.909633,122.378266,2018-05-26,Radiator coolant level,6.0
KOMATSU,PC200,8,C68813,2014-12-08T11:29:00+08:00,-4.361733,122.381067,2017-10-20,Radiator coolant level,6.0
KOMATSU,PC200,8,C68807,2019-01-09T01:02:00+07:00,-2.946699,119.1627,2018-11-26,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68806,2019-01-10T01:54:00+08:00,-2.951099,122.3077,2018-09-26,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68805,2019-01-10T02:38:00+08:00,-2.927,122.229266,2019-01-04,Water separator monitor,30.0
KOMATSU,PC200,8,C68804,2018-09-10T02:12:00+08:00,-3.8238,122.4883,2018-08-09,Engine coolant temperature,1.0
KOMATSU,PC200,8,C68796,2015-11-12T08:56:00+07:00,3.624133,116.761133,2018-11-18,Radiator coolant level,6.0
KOMATSU,PC200,8,C68794,2018-12-23T01:20:00+07:00,3.689566,116.904633,2018-12-22,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68780,2019-01-10T03:17:00+09:00,0.7671,127.349566,2018-12-11,Radiator coolant level,6.0
KOMATSU,PC200,8,C68779,2019-01-08T03:13:00+09:00,-1.762967,120.630866,2018-12-16,Radiator coolant level,6.0
KOMATSU,PC200,8,C68775,2019-01-10T01:03:00+07:00,-7.042766,110.432866,2019-01-03,Engine oil level,4.0
KOMATSU,PC200,8,C68762,2017-07-08T14:06:00+08:00,-2.096233,112.349099,2018-03-17,Water separator monitor,30.0
KOMATSU,PC200,8,C68759,2017-12-10T23:15:00+07:00,-2.836133,108.2519,2017-10-11,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68743,2018-06-21T02:09:00+08:00,-3.450399,115.988099,2017-10-19,Hydraulic oil temperature,8.0
KOMATSU,PC200,8,C68739,2019-01-10T01:22:00+07:00,-0.2326,116.8133,2019-01-09,Engine oil level,4.0
KOMATSU,PC200,8,C68732,2014-11-26T11:33:00+07:00,-3.736067,115.499799,2017-12-28,Engine oil pressure,2.0
KOMATSU,PC200,8,C68690,2017-12-31T01:20:00+07:00,-1.415433,103.8132,2017-12-30,Engine oil level,4.0
KOMATSU,PC200,8,C68685,2019-01-05T01:16:00+07:00,-0.233599,116.813433,2018-12-08,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68685,2019-01-05T01:16:00+07:00,-0.233599,116.813433,2018-12-08,Engine coolant temperature,1.0
KOMATSU,PC200,8,C68683,2019-01-10T01:01:00+07:00,-6.799966,107.968866,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68682,2019-01-10T01:25:00+07:00,-2.596966,112.985132,2019-01-09,Water separator monitor,30.0
KOMATSU,PC200,8,C68669,2018-03-27T16:04:00+07:00,0.506266,111.488866,2018-04-02,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68665,2019-01-10T01:05:00+07:00,-7.0577,110.482866,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68657,2018-11-15T08:18:00+07:00,-0.222866,117.245732,2018-07-20,Radiator coolant level,6.0
KOMATSU,PC200,8,C68641,2013-02-21T22:34:00+07:00,-3.7658,115.378932,2018-10-18,Water separator monitor,30.0
KOMATSU,PC200,8,C68636,2018-04-04T17:33:00+07:00,1.113133,127.732299,2018-02-08,Radiator coolant level,6.0
KOMATSU,PC200,8,C68635,2018-06-11T15:43:00+07:00,-0.5927,117.205433,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC200,8,C68635,2018-06-11T15:43:00+07:00,-0.5927,117.205433,2019-01-09,Engine oil level,4.0
