manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_smr_value,daily_smr_map
KOMATSU,D375A,6R,65481,2019-01-10T02:42:00+08:00,-0.704099,117.0357,2019-01-09,1344.0,7ffffdfffffc7fffefffffff
KOMATSU,D375A,6R,65477,2019-01-10T02:11:00+08:00,-3.737466,103.7632,2019-01-09,1062.0,0001ffefffff8fffffbefff8
KOMATSU,D375A,6R,65451,2017-11-20T01:04:00+07:00,3.110566,116.448433,2017-11-19,204.0,0000400ffec0000000000000
KOMATSU,D375A,6R,65450,2019-01-10T02:32:00+08:00,-2.936733,115.239299,2019-01-09,702.0,0000003fffe0007f0ffffff0
KOMATSU,D375A,6R,65449,2017-03-25T01:11:00+07:00,-0.506866,116.955499,2016-11-16,432.0,000000000000000000000000
KOMATSU,D375A,6R,65425,2017-12-01T07:12:00+07:00,-0.4146,114.843066,2018-12-27,6.0,000000000000000000000000
KOMATSU,D375A,6R,65424,2019-01-10T01:25:00+07:00,-2.141933,114.836633,2018-12-24,6.0,000000000000000000000000
KOMATSU,D375A,6R,65423,2018-10-09T01:14:00+07:00,-0.4013,114.862866,2018-09-16,12.0,000000000000000000000000
KOMATSU,D375A,6R,65422,2018-11-13T01:04:00+07:00,-0.624933,114.792799,2018-11-08,102.0,000000000000000000000000
KOMATSU,D375A,6R,65421,2018-12-27T01:04:00+07:00,-0.624867,114.792766,2018-12-24,6.0,000000000000000000000000
KOMATSU,D375A,6R,65420,2019-01-10T01:25:00+07:00,-2.141866,114.836933,2019-01-04,282.0,000000000000000000000000
KOMATSU,D375A,6R,65356,2019-01-10T01:14:00+07:00,0.294633,116.624566,2019-01-09,894.0,0000001ffffffffffe0fffe1
KOMATSU,D375A,6R,65355,2019-01-10T02:04:00+08:00,-0.322399,117.0901,2019-01-09,438.0,ff02003fff01fc0000000000
KOMATSU,D375A,6R,65354,2019-01-10T01:43:00+07:00,-3.205299,115.1632,2019-01-09,942.0,000000fffffbffff1c3fffff
KOMATSU,D375A,6R,65348,2019-01-01T01:54:00+08:00,0.550833,117.519167,2018-12-31,192.0,00000011f1e0148000000000
KOMATSU,D375A,6R,65347,2019-01-10T02:35:00+08:00,0.6784,117.562967,2019-01-09,1074.0,ffff400f7ffc1ffffc07ff7f
KOMATSU,D375A,6R,65346,2019-01-10T02:26:00+08:00,0.670833,117.549699,2019-01-09,1272.0,fff01fbfefffffffffbffcff
KOMATSU,D375A,6R,65344,2019-01-10T02:32:00+08:00,0.595732,117.4976,2019-01-09,1260.0,ffff3f3fffdc3ffffdfffff7
KOMATSU,D375A,6R,65343,2019-01-10T02:13:00+08:00,0.674966,117.562566,2019-01-09,1224.0,fffe7fbffffff83fffbde7ff
KOMATSU,D375A,6R,65341,2019-01-10T02:18:00+08:00,0.610433,117.4738,2019-01-09,882.0,fffff03f0f3001e70003ffff
KOMATSU,D375A,6R,65338,2019-01-10T03:41:00+08:00,0.554966,117.506733,2019-01-09,906.0,fff000677fffffff0001ffe0
KOMATSU,D375A,6R,65333,2019-01-10T02:27:00+08:00,0.671699,117.535266,2019-01-09,1098.0,fffe7001ffffffeff807ffff
KOMATSU,D375A,6R,65332,2019-01-10T02:00:00+08:00,0.677632,117.565166,2019-01-09,1188.0,fffe073fffe0ffffffde7fff
KOMATSU,D375A,6R,65331,2019-01-10T02:12:00+08:00,0.568466,117.576366,2019-01-09,1206.0,fff37fffffffc00ffffcffff
KOMATSU,D375A,6R,65330,2019-01-10T02:27:00+08:00,0.660566,117.549,2019-01-09,876.0,80001e3ffff00fffffbfc48f
KOMATSU,D375A,6R,65329,2019-01-10T02:04:00+08:00,0.5877,117.497967,2019-01-09,1134.0,ffffffbffffffffff9bf0000
KOMATSU,D375A,6R,65328,2019-01-10T02:04:00+08:00,0.667866,117.553433,2019-01-09,840.0,000ffc3c0fffe001f9fffff0
KOMATSU,D375A,6R,65327,2018-12-18T02:15:00+08:00,0.673699,117.5644,2018-12-17,942.0,ffffdfffffe00007f8fffc00
KOMATSU,D375A,6R,65326,2019-01-10T02:12:00+08:00,0.652367,117.517299,2019-01-09,1146.0,ffffcfbffc000feffdfff7ff
KOMATSU,D375A,6R,65317,2019-01-10T02:37:00+08:00,-0.9914,114.367032,2019-01-09,810.0,0000046818ff0ffbdeffffff
KOMATSU,D375A,6R,65316,2018-01-17T21:04:00+08:00,-2.945732,115.242466,2018-08-10,24.0,000000000000000000001000
KOMATSU,D375A,6R,65310,2018-04-20T02:25:00+08:00,-2.9458,115.242399,2018-04-14,60.0,000000000000000000000000
KOMATSU,D375A,6R,65309,2019-01-10T01:13:00+07:00,-0.707566,117.034333,2019-01-09,552.0,000000100008fff7e00ffff0
KOMATSU,D375A,6R,65308,2018-12-03T01:31:00+07:00,-0.702133,117.016233,2018-09-27,72.0,000000000000000000000000
KOMATSU,D375A,6R,65307,2017-07-25T10:38:00+07:00,2.068633,117.399933,2018-06-29,18.0,000000000000000000000000
KOMATSU,D375A,6R,65306,2018-09-23T01:35:00+07:00,-0.664933,117.063699,2018-09-22,48.0,00000001a400000000000000
KOMATSU,D375A,6R,65305,2017-09-26T08:04:00+07:00,-0.680366,117.038066,2019-01-06,252.0,000000000000000000000000
KOMATSU,D375A,6R,65299,2019-01-10T02:18:00+08:00,2.323932,117.551133,2019-01-09,822.0,1fc0780003f8ffff01fffff4
KOMATSU,D375A,6R,65297,2019-01-10T02:35:00+08:00,-0.765333,117.124266,2019-01-08,18.0,000000000000000000000000
KOMATSU,D375A,6R,65294,2019-01-10T02:13:00+08:00,0.645366,117.446432,2019-01-09,1200.0,dffffefffff07fffff3ffff0
KOMATSU,D375A,6R,65289,2019-01-10T01:14:00+07:00,1.9914,117.3507,2019-01-09,618.0,7fe000fffff0fe0f80000000
KOMATSU,D375A,6R,65285,2019-01-10T02:16:00+08:00,-1.907066,115.861833,2019-01-09,1032.0,703ffc7fe7f0fffff81ffff8
KOMATSU,D375A,6R,65284,2019-01-10T01:44:00+07:00,2.092333,117.407399,2019-01-09,978.0,3ffffe07fffcf9803e07fffc
KOMATSU,D375A,6R,65282,2019-01-10T01:25:00+07:00,-2.885433,115.264133,2019-01-08,24.0,000000000000000000000000
KOMATSU,D375A,6R,65279,2019-01-10T02:30:00+08:00,-2.251332,115.516199,2019-01-09,618.0,00000008c0387fc0dffbfff8
KOMATSU,D375A,6R,65274,2019-01-10T02:39:00+08:00,-0.737166,114.9621,2019-01-09,984.0,03f810003fffbffff87fffff
KOMATSU,D375A,6R,65273,2019-01-10T01:14:00+07:00,4.126833,117.202433,2019-01-09,1134.0,ffff207ffff9fffffc1fffe0
KOMATSU,D375A,6R,65270,2019-01-10T02:01:00+08:00,-2.246733,115.5113,2019-01-09,618.0,0000000090007fffff7bfff0
KOMATSU,D375A,6R,65261,2019-01-10T02:03:00+08:00,2.000433,117.365233,2019-01-09,954.0,01fe00fffff07fff04fffffc
KOMATSU,D375A,6R,65260,2019-01-10T02:09:00+08:00,1.9984,117.386067,2019-01-09,912.0,3ffc007fffe07fffc00fffc0
KOMATSU,D375A,6R,65259,2019-01-10T02:23:00+08:00,2.353599,117.537899,2019-01-09,126.0,0000000000300440000003a0
KOMATSU,D375A,6R,65258,2019-01-10T01:16:00+08:00,-1.893733,115.852333,2019-01-09,1158.0,3ffffefffff87ffdfc1ffff0
KOMATSU,D375A,6R,65253,2019-01-10T02:19:00+08:00,2.3521,117.550499,2019-01-09,1224.0,fffffe0ffff8ffffe7fffffc
KOMATSU,D375A,6R,65248,2019-01-10T02:21:00+08:00,2.001966,117.346432,2019-01-09,948.0,ffe000787ffffe0f87fffff0
KOMATSU,D375A,6R,65227,2019-01-10T02:43:00+08:00,2.002933,117.370467,2019-01-09,954.0,7ffe007ffff07eff0647ffe0
KOMATSU,D375A,6R,65224,2017-08-28T08:01:00+08:00,1.985132,117.3901,2019-01-08,714.0,7e7f987da0003fffc000f8f8
KOMATSU,D375A,6R,65222,2019-01-10T02:17:00+08:00,2.3475,117.553499,2019-01-09,1122.0,3fffb00ffff87fffe7fffff8
KOMATSU,D375A,6R,65220,2018-11-01T02:12:00+08:00,-1.898966,115.849167,2018-10-31,1302.0,fffffe7ffff8fffffffffff8
KOMATSU,D375A,6R,65215,2019-01-10T02:08:00+08:00,2.347299,117.542466,2019-01-09,1134.0,7ffffc0ffff83fffc7f7fff0
KOMATSU,D375A,6R,65204,2019-01-10T01:03:00+07:00,-0.445933,116.834333,2019-01-09,1110.0,01fff3fffff0fc3ff7fffff8
KOMATSU,D375A,6R,65193,2019-01-10T02:04:00+08:00,2.3027,117.366533,2019-01-09,720.0,3fffc000004003ff80fffff0
KOMATSU,D375A,6R,65187,2019-01-10T01:19:00+07:00,-0.386633,116.897866,2019-01-09,24.0,000000000000012000000000
KOMATSU,D375A,6R,65158,2019-01-10T02:35:00+08:00,0.5488,117.510533,2019-01-09,498.0,0000007f07c1ff0001dff800
KOMATSU,D375A,6R,65156,2019-01-10T02:34:00+08:00,0.533266,117.636432,2019-01-09,72.0,0004000c0000002000000000
KOMATSU,D375A,6R,65155,2019-01-10T02:43:00+08:00,0.660266,117.548533,2019-01-09,1242.0,ffffff3fffffe781f9bfffff
KOMATSU,D375A,6R,65153,2019-01-10T01:28:00+07:00,0.549266,117.5084,2019-01-09,930.0,0001d81fffffc1fdfe0fffff
KOMATSU,D375A,6R,65152,2019-01-10T02:39:00+08:00,0.592866,117.497866,2019-01-09,1284.0,ffffffffffefffffffffff00
KOMATSU,D375A,6R,65151,2019-01-10T02:09:00+08:00,0.6664,117.547967,2019-01-09,840.0,fff0001eeffffe81fc061fa0
KOMATSU,D375A,6R,65150,2019-01-01T02:45:00+08:00,0.681199,117.580299,2019-01-09,1062.0,ffff87bbfff3ffc0003effff
KOMATSU,D375A,6R,65149,2019-01-10T02:40:00+08:00,0.596067,117.506966,2019-01-09,1104.0,ffffffbfff8009e07cffffff
KOMATSU,D375A,6R,65148,2019-01-10T02:11:00+08:00,0.667999,117.514566,2019-01-09,936.0,ff803033ffffffff98061fff
KOMATSU,D375A,6R,65147,2019-01-09T02:17:00+08:00,0.672032,117.549666,2019-01-08,834.0,fcc0ffa00000fbf0f19fffff
KOMATSU,D375A,6R,65146,2019-01-10T02:20:00+08:00,0.610766,117.498599,2019-01-09,756.0,ffffff300c0020080007ffff
KOMATSU,D375A,6R,65145,2019-01-10T02:31:00+08:00,0.6559,117.5394,2019-01-09,990.0,ffffe007ffff8807f807ffff
KOMATSU,D375A,6R,65125,2017-11-26T00:59:00+07:00,-1.160333,116.870599,2016-09-14,102.0,000000000000000000000000
KOMATSU,D375A,6R,65124,2019-01-10T02:03:00+08:00,-0.760633,117.118366,2019-01-06,6.0,000000000000000000000000
KOMATSU,D375A,6R,65099,2019-01-10T00:54:00+07:00,3.118533,116.4608,2019-01-09,72.0,0000000000000000f8000000
KOMATSU,D375A,6R,65092,2019-01-10T01:34:00+07:00,3.124699,116.463232,2019-01-09,1308.0,ffffe3fffffffc7ff7ffffff
KOMATSU,D375A,6R,65053,2019-01-10T02:06:00+08:00,0.6565,117.521566,2019-01-09,1110.0,ffffc07fdfffffffc001ffff
KOMATSU,D375A,6R,65020,2017-06-04T15:06:00+08:00,2.206033,117.436233,2019-01-09,1098.0,fffff01ffff07fbfc07ffff0
KOMATSU,D375A,6R,65014,2019-01-10T02:24:00+08:00,0.6258,117.510666,2019-01-09,642.0,ffffdc3bdff8303000000000
KOMATSU,D375A,6,19264,2019-01-10T02:02:00+08:00,0.665533,117.5277,2019-01-09,990.0,e0fe3f23fdf007fff80fffff
KOMATSU,D375A,6,18520,2019-01-10T02:14:00+08:00,0.665866,117.513466,2019-01-05,696.0,000000000000000000000000
KOMATSU,D375A,5,19551,2019-01-10T02:25:00+08:00,-2.279833,115.498232,2019-01-09,96.0,0000000800002000000001f0
KOMATSU,D375A,5,19548,2017-07-10T14:30:00+08:00,2.386166,117.538166,2018-06-25,648.0,1fc67e000000000ff1dffe1f
KOMATSU,D375A,5,19545,2019-01-10T02:44:00+08:00,-3.624966,115.615566,2019-01-09,696.0,00000000fff0407ff9fffff8
KOMATSU,D375A,5,19540,2019-01-10T02:08:00+08:00,2.341866,117.545766,2019-01-09,768.0,00000007e4f87fffc3fffff0
KOMATSU,D375A,5,19522,2019-01-10T02:12:00+08:00,2.343066,117.549532,2019-01-09,816.0,3ef00007fff07fc007effef0
KOMATSU,D375A,5,19267,2019-01-10T02:25:00+08:00,0.581866,117.5863,2019-01-09,1170.0,ffffffff0080ffffcfffffff
KOMATSU,D375A,5,19263,2019-01-10T02:10:00+08:00,0.577733,117.484699,2019-01-09,1224.0,ffff1fbfffff7ffff8a07fff
KOMATSU,D375A,5,19164,2019-01-10T03:10:00+08:00,-3.581866,115.6401,2019-01-09,540.0,79400000051effe7f0778000
KOMATSU,D375A,5,19162,2019-01-10T02:37:00+08:00,0.667199,117.554466,2019-01-09,1002.0,ffe0003fefc00ffffffe7fff
KOMATSU,D375A,5,19141,2019-01-10T02:10:00+08:00,0.6701,117.532066,2019-01-09,738.0,fef7831fffffc000000040ff
KOMATSU,D375A,5,19140,2019-01-10T02:15:00+08:00,0.584099,117.588666,2019-01-09,1308.0,fff81ffffffffffffffdefff
KOMATSU,D375A,5,19139,2019-01-10T02:10:00+08:00,0.586432,117.588633,2019-01-09,1080.0,ffffe01ff97fffffc003ffff
KOMATSU,D375A,5,19137,2017-11-21T02:25:00+08:00,0.553599,117.480132,2017-11-19,60.0,000000000000000000000000
KOMATSU,D375A,5,19136,2018-12-11T21:28:00+08:00,0.553966,117.479333,2019-01-09,798.0,ffff7803fde80000000effff
KOMATSU,D375A,5,19133,2019-01-10T02:42:00+08:00,0.670066,117.549933,2019-01-09,990.0,ffe01fbfff0df000f9bfe7ff
KOMATSU,D375A,5,19132,2019-01-10T04:36:00+08:00,0.651533,117.528466,2019-01-09,624.0,ff00003efe000000007fffff
KOMATSU,D375A,5,19115,2019-01-10T02:33:00+08:00,0.572066,117.487466,2019-01-09,1146.0,ffffffbfffe1fed801dffff7
KOMATSU,D375A,5,19113,2019-01-10T01:59:00+08:00,0.535366,117.638066,2019-01-09,138.0,000c00000000000000003f80
KOMATSU,D375A,5,19068,2019-01-10T02:31:00+08:00,0.658266,117.549933,2019-01-09,1344.0,ffff1fbfbfffffffffbfffff
KOMATSU,D375A,5,19065,2019-01-08T02:35:00+08:00,0.552833,117.480666,2019-01-06,6.0,000000000000000000000000
KOMATSU,D375A,5,190003,2018-04-08T01:06:00+07:00,0.554,117.479199,2017-12-18,24.0,000000000000000000000000
KOMATSU,D375A,5,18958,2015-10-17T22:34:00+08:00,1.985433,117.3689,2019-01-09,972.0,f0fff38000ff0ffff03fffff
KOMATSU,D375A,5,18856,2018-12-01T02:07:00+08:00,0.553966,117.479766,2018-11-29,102.0,000000000000000000000000
KOMATSU,D375A,5,18855,2019-01-10T02:01:00+08:00,0.592833,117.497833,2019-01-09,1026.0,e1df0007ffffffcffdffff30
KOMATSU,D375A,5,18839,2019-01-10T02:05:00+08:00,0.554233,117.505966,2019-01-09,894.0,c000001fe1fffffff00fffff
KOMATSU,D375A,5,18838,2019-01-08T13:30:00+08:00,0.567933,117.498232,2019-01-06,1326.0,ffffffbbffffbffcfcbfffff
KOMATSU,D375A,5,18521,2019-01-10T05:36:00+08:00,0.554066,117.521366,2019-01-09,1056.0,003fff3fefe07ffffc3ffffc
KOMATSU,D375A,5,18519,2018-10-18T21:21:00+08:00,0.554633,117.478699,2018-10-15,6.0,000000000000000000000000
KOMATSU,D375A,5,18518,2019-01-10T02:08:00+08:00,0.552433,117.505299,2019-01-09,210.0,000000ddf0001c0000000000
KOMATSU,D375A,5,18516,2019-01-10T02:13:00+08:00,0.533166,117.636566,2018-06-21,12.0,000000000000000000000000
KOMATSU,D375A,5,18515,2019-01-10T02:23:00+08:00,0.536566,117.638533,2019-01-09,384.0,007000003f803fff80000001
KOMATSU,D375A,5,18403,2019-01-10T02:36:00+08:00,0.554,117.479566,2019-01-09,30.0,000000010000400000000000
KOMATSU,D375A,5,18399,2018-10-30T02:25:00+08:00,0.683832,117.571733,2018-10-29,540.0,01f8000ffbff8000001ff0e0
KOMATSU,D375A,5,18398,2019-01-10T02:11:00+08:00,0.669266,117.535366,2019-01-09,978.0,ffff8f1fff807fffffbf8000
KOMATSU,D31PX,22,61873,2019-01-10T00:05:00+07:00,-6.149566,106.935599,2019-01-09,1.0,000000000000000000000000
KOMATSU,D31PX,22,61872,2019-01-10T00:38:00+07:00,-6.149133,106.9358,2019-01-09,8.0,000000000000000000000000
KOMATSU,D31PX,22,61869,2019-01-10T00:33:00+07:00,-6.153533,106.934333,2019-01-08,56.0,000000000000000000000000
KOMATSU,D31PX,22,61868,2019-01-09T01:23:00+07:00,-3.274199,114.584366,2019-01-08,15.0,080000000000000000000000
KOMATSU,D31PX,22,61867,2019-01-10T00:03:00+07:00,-6.153599,106.934167,2019-01-04,56.0,000000000000000000000000
KOMATSU,D31PX,22,61855,2019-01-10T00:32:00+07:00,-3.274233,114.584433,2019-01-09,6.0,000000000000000000000000
KOMATSU,D31PX,22,61848,2019-01-10T00:02:00+07:00,-2.882967,112.314266,2019-01-05,18.0,000000000000000000000000
KOMATSU,D31PX,22,61845,2019-01-10T01:07:00+07:00,-3.755333,114.4315,2019-01-07,10.0,000000000000000000000000
KOMATSU,D31PX,22,61844,2019-01-10T01:28:00+07:00,-3.445467,115.994099,2019-01-09,542.0,0000000ffff87ffff0000000
KOMATSU,D31PX,22,61843,2019-01-10T01:37:00+07:00,-3.454833,114.722733,2019-01-09,281.0,000000003ee07f7000000000
KOMATSU,D31PX,22,61842,2019-01-10T00:35:00+07:00,-5.882899,106.069966,2018-12-27,5.0,000000000000000000000000
KOMATSU,D31PX,22,61838,2019-01-10T01:16:00+07:00,-7.026667,109.180966,2019-01-09,599.0,000000004bfbffffffc1f000
KOMATSU,D31PX,22,61837,2019-01-10T01:18:00+07:00,-6.3575,107.254433,2019-01-09,178.0,000000003f8c040038000000
KOMATSU,D31PX,22,61833,2019-01-10T01:00:00+07:00,-3.729333,115.6534,2019-01-09,361.0,8000003fffff000000000000
KOMATSU,D31PX,22,61829,2019-01-10T00:29:00+07:00,-9.687566,124.892733,2018-10-20,65.0,000000000000000000000000
KOMATSU,D31PX,22,61821,2018-12-20T02:06:00+08:00,0.754133,110.7057,2018-12-18,0.0,000000000000000000000000
KOMATSU,D31PX,22,61819,2018-07-13T05:57:00+07:00,-0.848832,110.205266,2018-07-12,684.0,f00000e1ffffcfffff000000
KOMATSU,D31PX,22,61818,2018-10-14T08:16:00+07:00,0.601699,110.318333,2018-10-13,519.0,000000011fffffffee000000
KOMATSU,D31PX,22,61817,2019-01-10T01:21:00+07:00,-3.715333,115.645433,2019-01-09,458.0,000000ffffffe38000000000
KOMATSU,D31PX,22,61814,2018-11-18T02:37:00+08:00,-1.0602,110.3626,2018-12-05,210.0,000000000000000000000000
KOMATSU,D31PX,22,61813,2019-01-10T02:31:00+08:00,-1.0025,110.3702,2019-01-09,414.0,00000001fc03ff7fd0000000
KOMATSU,D31PX,22,61801,2019-01-10T01:58:00+07:00,-3.9238,115.522266,2019-01-04,16.0,000000000000000000000000
KOMATSU,D31PX,22,61800,2019-01-10T01:23:00+07:00,-3.928533,115.522766,2019-01-09,986.0,80fffffcfffe63ffff8ff900
KOMATSU,D31PX,22,61799,2019-01-10T01:09:00+07:00,-3.937066,115.525266,2019-01-09,959.0,0005ffffffff41ffdf9ff800
KOMATSU,D31PX,22,61797,2019-01-10T00:14:00+07:00,-1.531099,127.406199,2018-12-30,7.0,000000000000000000000000
KOMATSU,D31PX,22,61785,2019-01-10T00:57:00+07:00,-7.201432,113.175433,2019-01-08,136.0,000000000000000000000000
KOMATSU,D31PX,22,61784,2019-01-10T00:44:00+07:00,-5.883066,106.069466,2019-01-04,24.0,000000000000000000000000
KOMATSU,D31PX,22,61767,2019-01-10T01:02:00+07:00,-1.864033,110.147466,2019-01-08,70.0,000000000000000000000000
KOMATSU,D31PX,22,61763,2019-01-10T01:36:00+07:00,-6.3558,107.2538,2019-01-09,262.0,00000000e7f80e0f08000000
KOMATSU,D31PX,22,61746,2018-09-20T01:10:00+07:00,0.372566,101.807,2018-09-19,397.0,00000000fffe00ffe0000000
KOMATSU,D31PX,22,61745,2017-12-18T16:30:00+08:00,-1.047333,110.3077,2019-01-03,107.0,000000000000000000000000
KOMATSU,D31PX,22,61744,2017-12-25T01:08:00+07:00,-4.005766,115.516099,2017-12-24,580.0,3fffcffff4000000000001ef
KOMATSU,D31PX,22,61743,2018-12-19T00:11:00+07:00,-3.310266,116.028533,2018-12-03,1.0,000000000000000000000000
KOMATSU,D31PX,22,61742,2017-12-23T07:11:00+07:00,-3.990966,115.547533,2019-01-09,81.0,f80000000000000000000000
KOMATSU,D31PX,22,61741,2019-01-10T01:36:00+07:00,-3.985999,115.566599,2019-01-09,187.0,ffcc00000000000000000000
KOMATSU,D31PX,22,61738,2018-06-10T18:38:00+07:00,-6.026099,105.939433,2018-09-24,19.0,000000000000000000000000
KOMATSU,D31PX,22,61730,2018-12-05T07:01:00+07:00,-2.054799,121.006033,2019-01-09,441.0,0000000fffffffc000000000
KOMATSU,D31PX,22,61726,2019-01-10T01:25:00+07:00,-7.982299,112.577199,2019-01-09,351.0,0000003ffff8700000000000
KOMATSU,D31PX,22,61725,2019-01-10T01:43:00+07:00,-7.982199,112.577433,2019-01-09,479.0,0000003ffeffe23fc0000000
KOMATSU,D31PX,22,61724,2019-01-10T01:25:00+07:00,-0.365766,109.299699,2019-01-09,438.0,00000000fffe0ffff0000000
KOMATSU,D31PX,22,61722,2019-01-10T01:34:00+07:00,-6.548866,107.7319,2019-01-09,512.0,00000007ffff07fff0000000
KOMATSU,D31PX,22,61712,2019-01-10T01:32:00+07:00,-7.909099,110.0714,2019-01-09,404.0,000000007ffe07ffe0000000
KOMATSU,D31PX,22,61711,2019-01-10T01:01:00+07:00,-7.004133,107.116533,2019-01-07,475.0,000000000000000000000000
KOMATSU,D31PX,22,61710,2019-01-10T01:13:00+07:00,-7.904532,110.050766,2019-01-09,402.0,000000007ffc07ff00000000
KOMATSU,D31PX,22,61709,2018-09-26T15:29:00+07:00,-6.101366,106.545866,2018-08-14,21.0,000000000000000000000000
KOMATSU,D31PX,22,61708,2019-01-09T00:44:00+07:00,-3.861067,102.312933,2019-01-05,5.0,000000000000000000000000
KOMATSU,D31PX,22,61705,2018-11-17T06:01:00+07:00,-2.458932,139.917799,2018-10-27,99.0,000000000000000000000000
KOMATSU,D31PX,22,61704,2017-11-18T14:52:00+07:00,-6.622666,110.639766,2019-01-09,8.0,000000000100000000000000
KOMATSU,D31PX,22,61703,2019-01-05T00:07:00+07:00,-6.962566,109.387333,2018-12-26,1.0,000000000000000000000000
KOMATSU,D31PX,22,61702,2019-01-10T01:39:00+07:00,-2.414433,115.521233,2019-01-08,169.0,000000000000000000000000
KOMATSU,D31PX,22,61699,2018-06-30T18:38:00+07:00,-5.334033,119.358433,2018-06-25,91.0,000000000000000000000000
KOMATSU,D31PX,22,61698,2018-09-18T00:35:00+07:00,-6.5894,110.649833,2018-08-28,2.0,000000000000000000000000
KOMATSU,D31PX,22,61696,2018-04-08T00:30:00+07:00,-5.334,119.358333,2018-03-14,13.0,000000000000000000000000
KOMATSU,D31PX,22,61695,2019-01-10T00:52:00+07:00,1.735,101.3584,2019-01-09,421.0,000000007ffc0fffe8000000
KOMATSU,D31PX,22,61685,2017-04-13T20:32:00+07:00,-3.211933,116.3684,2018-12-30,1279.0,ffffffffe1ffffffffff03ff
KOMATSU,D31PX,22,61684,2019-01-10T00:29:00+07:00,-0.551133,117.182299,2019-01-07,2.0,000000000000000000000000
KOMATSU,D31PX,22,61683,2019-01-10T01:02:00+07:00,-4.018433,115.589167,2019-01-08,57.0,000000000000000000000000
KOMATSU,D31PX,22,61682,2016-11-25T08:48:00+07:00,-3.194266,116.376633,2018-12-16,0.0,000000000000000000000000
KOMATSU,D31PX,22,61681,2019-01-10T01:40:00+07:00,-3.991266,115.555599,2019-01-06,327.0,000000000000000000000000
KOMATSU,D31PX,22,61678,2018-02-22T00:45:00+07:00,-4.039867,122.209299,2018-02-12,27.0,000000000000000000000000
KOMATSU,D31PX,22,61677,2019-01-10T01:31:00+07:00,-3.347666,114.610999,2019-01-09,88.0,000000000000003f00000000
KOMATSU,D31PX,22,61676,2019-01-10T01:16:00+07:00,-1.488366,103.759766,2019-01-09,435.0,000000007ffe0fffe0000000
KOMATSU,D31PX,22,61671,2018-05-16T10:40:00+07:00,-2.642533,114.209167,2018-05-16,58.0,000000038400000000000000
KOMATSU,D31PX,22,61670,2019-01-10T00:50:00+07:00,-7.4694,109.066866,2019-01-09,249.0,00000038821e0f6080000000
KOMATSU,D31PX,22,61669,2019-01-10T00:44:00+07:00,-7.4908,109.291266,2019-01-09,27.0,000000000000000000000000
KOMATSU,D31PX,22,61663,2019-01-08T22:41:00+07:00,-6.983433,110.433966,2019-01-08,5.0,000000000000000000000000
KOMATSU,D31PX,22,61662,2019-01-10T01:10:00+07:00,-7.394633,109.894833,2019-01-09,325.0,0000000fffff000800000000
KOMATSU,D31PX,22,61661,2017-04-07T10:05:00+07:00,-6.379299,107.4882,2019-01-02,13.0,000000000000000000000000
KOMATSU,D31PX,22,61655,2019-01-10T00:05:00+07:00,-7.588533,109.684099,2019-01-09,10.0,000000000080000000000000
KOMATSU,D31PX,22,61654,2019-01-10T00:36:00+07:00,-7.378666,111.454099,2019-01-07,12.0,000000000000000000000000
KOMATSU,D31PX,22,61646,2016-01-15T17:05:00+07:00,-6.704799,108.427933,2019-01-09,5.0,000000000000000000000000
KOMATSU,D31PX,22,61640,2019-01-10T01:28:00+07:00,-7.524033,110.8064,2019-01-09,54.0,000000000200003800000000
KOMATSU,D31PX,22,61633,2016-05-06T13:03:00+07:00,0.448766,100.899,2017-01-27,253.0,000000000000000000000000
KOMATSU,D31PX,22,61626,2019-01-10T00:43:00+07:00,-6.939199,111.413832,2019-01-09,22.0,000000000180000000000000
KOMATSU,D31PX,22,61624,2019-01-10T00:11:00+07:00,0.364933,123.951332,2019-01-07,31.0,000000000000000000000000
KOMATSU,D31PX,22,61620,2018-01-07T12:20:00+07:00,-7.121432,112.405866,2019-01-09,30.0,000000000030000000000000
KOMATSU,D31PX,22,61619,2017-01-11T11:33:00+07:00,-0.963966,122.1258,2018-12-19,466.0,0000001ffff01fff80000000
KOMATSU,D31PX,22,61616,2019-01-10T00:46:00+07:00,-7.861799,111.5259,2019-01-09,97.0,00000398c000000000000000
KOMATSU,D31PX,22,61615,2018-09-03T01:34:00+07:00,-3.975999,115.542933,2018-09-02,1102.0,7fffc1fff2fffe1ffffff803
KOMATSU,D31PX,22,61611,2018-12-18T00:37:00+07:00,-3.310599,116.028433,2018-12-10,4.0,000000000000000000000000
KOMATSU,D31PX,22,61606,2018-02-11T00:12:00+07:00,-3.310433,116.028599,2018-02-05,5.0,000000000000000000000000
KOMATSU,D31PX,22,61590,2019-01-07T07:01:00+07:00,-7.464433,108.816667,2018-12-27,111.0,000000000000000000000000
KOMATSU,D31PX,22,61589,2019-01-10T00:12:00+07:00,-6.981199,110.444766,2019-01-09,98.0,00000000003a600800000000
KOMATSU,D31P,20,49621,2019-01-10T01:07:00+07:00,-6.771733,110.910433,2019-01-09,242.0,0000003856cd380010000000
KOMATSU,D31P,20,49619,2019-01-10T01:40:00+07:00,-3.914766,119.772199,2019-01-09,31.0,000000000018000000000000
KOMATSU,D31P,20,49618,2018-02-20T00:10:00+07:00,-2.700833,114.885299,2018-02-20,497.0,000000000000000000000000
