manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,value
KOMATSU,HD785,7,31227,2017-09-13T02:25:00+08:00,1.909366,117.279366,2017-09-12,2727.0
KOMATSU,HD785,7,31225,2019-01-10T01:04:00+07:00,1.072032,117.661599,2019-01-09,10214.0
KOMATSU,HD785,7,31218,2019-01-10T01:14:00+07:00,1.0721,117.662032,2019-01-09,10336.0
KOMATSU,HD785,7,31216,2019-01-10T01:33:00+07:00,1.070433,117.660166,2019-01-09,10624.0
KOMATSU,HD785,7,31101,2019-01-09T00:54:00+07:00,1.078133,117.673866,2019-01-08,10477.0
KOMATSU,HD785,7,31100,2019-01-10T01:14:00+07:00,0.910233,117.773133,2019-01-09,10704.0
KOMATSU,HD785,7,31099,2019-01-10T01:40:00+07:00,1.067266,117.662833,2019-01-09,9933.0
KOMATSU,HD785,7,31097,2019-01-10T01:07:00+08:00,-3.549733,115.639933,2019-01-09,9945.0
KOMATSU,HD785,7,31096,2019-01-10T01:03:00+08:00,-3.561432,115.647066,2019-01-09,10084.0
KOMATSU,HD785,7,31094,2019-01-10T00:49:00+08:00,-3.5544,115.6458,2019-01-09,10335.0
KOMATSU,HD785,7,31072,2019-01-10T01:24:00+07:00,-3.7215,103.7707,2019-01-09,8954.0
KOMATSU,HD785,7,31071,2019-01-10T01:10:00+07:00,-3.720933,103.770599,2019-01-09,9250.0
KOMATSU,HD785,7,31070,2019-01-10T01:23:00+07:00,-3.721633,103.770433,2019-01-09,8956.0
KOMATSU,HD785,7,31069,2019-01-10T01:14:00+07:00,-3.7208,103.770766,2019-01-09,9700.0
KOMATSU,HD785,7,31058,2019-01-10T01:04:00+07:00,-3.720833,103.770633,2019-01-09,9499.0
KOMATSU,HD785,7,31057,2019-01-10T01:27:00+07:00,-3.721833,103.770166,2019-01-09,10113.0
KOMATSU,HD785,7,31056,2018-08-27T21:50:00+07:00,-3.753133,103.762166,2018-08-27,7990.0
KOMATSU,HD785,7,31055,2019-01-10T01:22:00+07:00,-3.721233,103.770433,2019-01-09,9771.0
KOMATSU,HD785,7,31054,2019-01-10T01:25:00+07:00,-3.721033,103.770866,2019-01-09,9027.0
KOMATSU,HD785,7,31053,2016-12-22T01:27:00+07:00,-3.783567,103.836332,2016-12-21,519.0
KOMATSU,HD785,7,31052,2017-05-30T01:15:00+07:00,-3.7425,103.817133,2017-05-29,2453.0
KOMATSU,HD785,7,31051,2019-01-10T01:42:00+07:00,-3.721366,103.770499,2019-01-09,9670.0
KOMATSU,HD785,7,31050,2017-07-11T01:12:00+07:00,-3.779799,103.829532,2017-07-10,3625.0
KOMATSU,HD785,7,31049,2019-01-10T01:24:00+07:00,-3.719233,103.770499,2019-01-09,9626.0
KOMATSU,HD785,7,31048,2019-01-10T01:24:00+07:00,-3.721533,103.770033,2019-01-09,7183.0
KOMATSU,HD785,7,31047,2019-01-10T01:15:00+07:00,-3.719799,103.771599,2019-01-09,10588.0
KOMATSU,HD785,7,31045,2019-01-10T01:25:00+07:00,-3.721366,103.770433,2019-01-09,9393.0
KOMATSU,HD785,7,31043,2019-01-10T01:39:00+07:00,-3.744,103.816332,2019-01-09,10549.0
KOMATSU,HD785,7,31042,2019-01-09T01:17:00+07:00,-3.750533,103.816266,2019-01-08,9761.0
KOMATSU,HD785,7,31041,2019-01-10T01:14:00+07:00,-3.7639,103.822,2019-01-09,10016.0
KOMATSU,HD785,7,31040,2019-01-10T00:54:00+07:00,-3.750999,103.816699,2019-01-09,10764.0
KOMATSU,HD785,7,31039,2019-01-10T01:44:00+07:00,-3.766133,103.820732,2019-01-09,9541.0
KOMATSU,HD785,7,31038,2019-01-10T01:29:00+07:00,-3.750533,103.816266,2019-01-09,13031.0
KOMATSU,HD785,7,31037,2019-01-10T01:04:00+07:00,-3.751599,103.816833,2019-01-09,13035.0
KOMATSU,HD785,7,31036,2019-01-10T01:42:00+07:00,-3.760766,103.818599,2019-01-09,13525.0
KOMATSU,HD785,7,31035,2019-01-10T01:36:00+07:00,-3.764766,103.8214,2019-01-09,12806.0
KOMATSU,HD785,7,31034,2017-02-19T01:37:00+07:00,-3.783866,103.839899,2017-02-18,5157.0
KOMATSU,HD785,7,31033,2018-06-06T01:04:00+07:00,-3.779099,103.830266,2018-06-05,11333.0
KOMATSU,HD785,7,31032,2019-01-10T01:36:00+07:00,-3.763133,103.821033,2019-01-09,13034.0
KOMATSU,HD785,7,31031,2019-01-10T01:40:00+07:00,-3.7639,103.821966,2019-01-09,12668.0
KOMATSU,HD785,7,31030,2019-01-10T01:38:00+07:00,-3.751667,103.817899,2019-01-09,10153.0
KOMATSU,HD785,7,31029,2019-01-09T01:36:00+07:00,-3.750499,103.816266,2019-01-08,13510.0
KOMATSU,HD785,7,31028,2019-01-10T01:42:00+07:00,-3.761633,103.818832,2019-01-09,13504.0
KOMATSU,HD785,7,31027,2019-01-10T01:04:00+07:00,-3.750766,103.816099,2019-01-09,13669.0
KOMATSU,HD785,7,31025,2019-01-10T00:13:00+07:00,-3.750533,103.816332,2019-01-09,10097.0
KOMATSU,HD785,7,31009,2019-01-10T02:20:00+08:00,-3.547799,115.635499,2019-01-09,9447.0
KOMATSU,HD785,7,31007,2019-01-10T02:15:00+08:00,0.620633,117.432666,2019-01-09,18859.0
KOMATSU,HD785,7,31006,2019-01-10T02:16:00+08:00,0.645299,117.446266,2019-01-09,18603.0
KOMATSU,HD785,7,31005,2019-01-10T02:16:00+08:00,0.653533,117.447999,2019-01-09,18789.0
KOMATSU,HD785,7,31003,2018-11-18T16:52:00+08:00,0.649167,117.463766,2019-01-09,18543.0
KOMATSU,HD785,7,31002,2019-01-10T02:24:00+08:00,-3.5577,115.642632,2019-01-09,9388.0
KOMATSU,HD785,7,31000,2019-01-10T02:15:00+08:00,-3.560399,115.641566,2019-01-09,9304.0
KOMATSU,HD785,7,30999,2017-02-16T01:39:00+08:00,0.642933,117.436332,2017-02-15,8122.0
KOMATSU,HD785,7,30982,2018-04-09T02:38:00+08:00,0.661699,117.459733,2018-04-08,14367.0
KOMATSU,HD785,7,30979,2019-01-10T02:42:00+08:00,-2.237466,115.511033,2019-01-09,17693.0
KOMATSU,HD785,7,30976,2017-05-11T02:34:00+08:00,-1.9864,115.877733,2017-05-10,9547.0
KOMATSU,HD785,7,30973,2019-01-10T02:37:00+08:00,-1.925433,115.884566,2019-01-09,18629.0
KOMATSU,HD785,7,30972,2019-01-07T00:40:00+08:00,0.651432,117.448966,2019-01-06,19055.0
KOMATSU,HD785,7,30971,2019-01-10T01:59:00+08:00,0.627333,117.443232,2019-01-09,19318.0
KOMATSU,HD785,7,30970,2019-01-10T02:00:00+08:00,0.645433,117.450399,2019-01-09,19056.0
KOMATSU,HD785,7,30968,2019-01-10T02:01:00+08:00,0.632799,117.438766,2019-01-09,19259.0
KOMATSU,HD785,7,30967,2018-04-27T02:19:00+08:00,0.6214,117.4459,2018-04-26,14496.0
KOMATSU,HD785,7,30965,2019-01-10T02:03:00+08:00,0.676466,117.470033,2019-01-09,19058.0
KOMATSU,HD785,7,30961,2019-01-10T02:06:00+08:00,0.647967,117.441599,2019-01-09,19620.0
KOMATSU,HD785,7,30959,2019-01-10T02:09:00+08:00,0.645433,117.446933,2019-01-09,19545.0
KOMATSU,HD785,7,30804,2019-01-10T02:04:00+08:00,-3.732833,103.733533,2019-01-09,20327.0
KOMATSU,HD785,7,30803,2017-07-27T11:02:00+08:00,-3.744566,103.751599,2019-01-09,19856.0
KOMATSU,HD785,7,30761,2018-11-20T02:36:00+08:00,-2.207666,115.529867,2018-11-19,17427.0
KOMATSU,HD785,7,30760,2019-01-10T01:55:00+08:00,-2.218433,115.529733,2019-01-09,18728.0
KOMATSU,HD785,7,30759,2018-12-28T02:33:00+08:00,-2.235233,115.506166,2018-12-27,19144.0
KOMATSU,HD785,7,30758,2019-01-10T02:02:00+08:00,-2.2275,115.492,2019-01-09,20104.0
KOMATSU,HD785,7,30756,2018-10-03T02:42:00+08:00,-2.221566,115.487999,2018-10-02,18580.0
KOMATSU,HD785,7,30755,2019-01-10T02:15:00+08:00,-3.744833,103.737032,2019-01-09,23234.0
KOMATSU,HD785,7,30753,2019-01-10T02:34:00+08:00,-3.7384,103.743499,2019-01-09,23327.0
KOMATSU,HD785,7,30752,2019-01-10T02:25:00+08:00,-3.737367,103.774033,2019-01-09,23196.0
KOMATSU,HD785,7,30677,2018-03-27T02:35:00+08:00,-2.231566,115.5007,2018-03-26,19607.0
KOMATSU,HD785,7,30669,2019-01-10T02:20:00+08:00,-2.2377,115.512233,2019-01-09,24229.0
KOMATSU,HD785,7,30567,2019-01-09T00:20:00+08:00,-2.2326,115.501432,2019-01-08,25293.0
KOMATSU,HD785,7,30565,2019-01-10T02:41:00+08:00,-2.216866,115.489333,2019-01-09,25383.0
KOMATSU,HD785,7,30563,2018-08-26T01:35:00+07:00,-0.408166,114.837733,2018-08-25,10486.0
KOMATSU,HD785,7,30561,2018-03-29T01:56:00+08:00,-2.226466,115.519133,2018-03-28,21426.0
KOMATSU,HD785,7,30557,2018-10-02T01:06:00+07:00,-0.412899,114.842833,2018-10-01,10963.0
KOMATSU,HD785,7,30553,2018-09-30T08:09:00+07:00,-0.427133,114.834733,2018-10-02,9965.0
KOMATSU,HD785,7,30549,2018-09-09T01:44:00+07:00,-0.407899,114.8376,2018-09-08,11008.0
KOMATSU,HD785,7,30543,2018-09-11T01:04:00+07:00,-0.407799,114.837233,2018-09-10,10621.0
KOMATSU,HD785,7,30532,2018-10-10T07:27:00+07:00,-0.402999,114.839833,2018-10-10,11064.0
KOMATSU,HD785,7,30531,2019-01-10T02:03:00+08:00,-3.762833,103.772666,2019-01-09,27869.0
KOMATSU,HD785,7,30529,2018-11-07T00:44:00+07:00,-0.4088,114.840066,2018-11-06,10993.0
KOMATSU,HD785,7,30527,2018-10-23T01:04:00+07:00,-0.426866,114.834833,2018-10-22,11117.0
KOMATSU,HD785,7,30522,2018-10-13T01:36:00+07:00,-0.409366,114.839766,2018-10-12,10903.0
KOMATSU,HD785,7,30520,2018-12-14T01:08:00+07:00,-0.401566,114.863166,2018-12-13,10568.0
KOMATSU,HD785,7,30518,2019-01-10T01:45:00+08:00,-3.745166,103.751266,2019-01-09,26526.0
KOMATSU,HD785,7,30516,2017-01-31T20:37:00+08:00,-3.7507,103.762266,2017-02-01,16987.0
KOMATSU,HD785,7,30515,2019-01-10T02:04:00+08:00,-3.736866,103.773966,2019-01-09,27026.0
KOMATSU,HD785,7,30489,2019-01-10T02:03:00+08:00,-3.721366,103.710866,2019-01-09,29341.0
KOMATSU,HD785,7,30471,2019-01-10T02:16:00+08:00,-3.732533,103.734766,2019-01-09,29194.0
KOMATSU,HD785,7,30469,2019-01-10T02:25:00+08:00,-3.732433,103.734867,2019-01-09,28756.0
KOMATSU,HD785,7,30353,2017-01-25T02:25:00+08:00,-3.751332,103.762766,2017-01-24,18356.0
KOMATSU,HD785,7,30347,2019-01-02T02:10:00+08:00,-3.742266,103.7733,2019-01-01,29723.0
KOMATSU,HD785,7,30345,2019-01-10T02:25:00+08:00,-3.763866,103.780066,2019-01-09,29651.0
KOMATSU,HD785,7,30342,2017-01-09T02:25:00+08:00,-3.75,103.751667,2017-01-08,17679.0
KOMATSU,HD785,7,30341,2017-03-31T02:25:00+08:00,-3.749833,103.751566,2017-03-30,19212.0
KOMATSU,HD785,7,30337,2019-01-10T02:24:00+08:00,-3.764,103.780633,2019-01-09,28722.0
KOMATSU,HD785,7,30294,2019-01-10T01:07:00+08:00,0.641432,117.552367,2019-01-09,1.0
KOMATSU,HD785,7,30288,2017-12-14T02:25:00+08:00,0.620999,117.447133,2017-12-13,19978.0
KOMATSU,HD785,7,30287,2019-01-10T02:20:00+08:00,-2.19,115.520766,2019-01-09,25925.0
KOMATSU,HD785,7,30285,2018-11-29T02:16:00+08:00,0.605366,117.514833,2018-11-28,32530.0
KOMATSU,HD785,7,30284,2019-01-10T02:15:00+08:00,0.639,117.436766,2019-01-09,26484.0
KOMATSU,HD785,7,30276,2019-01-10T02:20:00+08:00,-2.196166,115.509799,2019-01-09,25789.0
KOMATSU,HD785,7,30269,2019-01-10T02:33:00+08:00,0.567367,117.498766,2019-01-09,20620.0
KOMATSU,HD785,7,30267,2017-07-08T02:11:00+08:00,-2.196133,115.511366,2017-07-07,16043.0
KOMATSU,HD785,7,30266,2019-01-10T02:15:00+08:00,-2.224466,115.509933,2019-01-09,26009.0
KOMATSU,HD785,7,30265,2019-01-10T02:15:00+08:00,-2.222133,115.502333,2019-01-09,25293.0
KOMATSU,HD785,7,30263,2019-01-10T02:10:00+08:00,0.5533,117.479299,2019-01-09,15874.0
KOMATSU,HD785,7,30258,2019-01-10T01:27:00+07:00,-2.8932,115.2627,2019-01-09,16684.0
KOMATSU,HD785,7,30256,2016-09-09T01:25:00+07:00,-0.550467,117.167666,2016-09-08,10600.0
KOMATSU,HD785,7,30255,2019-01-10T01:32:00+07:00,-2.886466,115.2601,2019-01-09,16617.0
KOMATSU,HD785,7,30254,2019-01-09T02:11:00+08:00,-2.217666,115.530467,2019-01-08,23862.0
KOMATSU,HD785,7,30253,2019-01-10T02:37:00+08:00,0.6602,117.524799,2019-01-09,16815.0
KOMATSU,HD785,7,30251,2019-01-10T02:04:00+08:00,0.5533,117.479333,2019-01-09,16633.0
KOMATSU,HD785,7,30250,2019-01-10T02:19:00+08:00,-2.197066,115.538533,2019-01-09,23831.0
KOMATSU,HD785,7,30248,2018-05-13T00:06:00+08:00,-2.231933,115.500533,2018-05-12,17279.0
KOMATSU,HD785,7,30246,2019-01-10T02:14:00+08:00,-2.209766,115.492333,2019-01-09,23810.0
KOMATSU,HD785,7,30245,2019-01-10T02:18:00+08:00,0.549033,117.505399,2019-01-09,16734.0
KOMATSU,HD785,7,30211,2018-02-03T00:53:00+08:00,1.862133,117.258333,2018-02-02,15481.0
KOMATSU,HD785,7,30207,2019-01-10T01:44:00+08:00,1.869333,117.261432,2019-01-09,19814.0
KOMATSU,HD785,7,30206,2019-01-07T02:17:00+08:00,-3.554433,115.639299,2019-01-06,22878.0
KOMATSU,HD785,7,30205,2019-01-10T02:19:00+08:00,-0.689633,116.936432,2019-01-09,22424.0
KOMATSU,HD785,7,30202,2018-12-14T02:40:00+08:00,-0.706933,116.916332,2018-12-13,21508.0
KOMATSU,HD785,7,30200,2018-12-28T01:56:00+08:00,-3.512399,115.630666,2018-12-27,21040.0
KOMATSU,HD785,7,30198,2018-03-22T04:53:00+08:00,2.055732,117.400132,2019-01-09,21109.0
KOMATSU,HD785,7,30173,2019-01-10T02:00:00+08:00,0.549666,117.508266,2019-01-09,34053.0
KOMATSU,HD785,7,30169,2018-12-11T16:00:00+08:00,0.549566,117.5076,2019-01-09,33921.0
KOMATSU,HD785,7,30155,2019-01-10T01:03:00+07:00,-1.852032,115.878433,2019-01-09,30120.0
KOMATSU,HD785,7,30154,2019-01-10T01:07:00+07:00,-1.854199,115.869266,2019-01-09,31407.0
KOMATSU,HD785,7,30153,2019-01-10T01:00:00+07:00,-1.864299,115.8939,2019-01-09,32164.0
KOMATSU,HD785,7,30151,2019-01-10T01:08:00+07:00,-1.848033,115.898499,2019-01-09,32698.0
KOMATSU,HD785,7,30148,2019-01-10T01:14:00+07:00,-1.854133,115.869699,2019-01-09,28932.0
KOMATSU,HD785,7,30147,2018-11-04T01:01:00+07:00,-1.8464,115.889133,2018-11-03,26865.0
KOMATSU,HD785,7,30145,2015-11-09T00:52:00+07:00,-1.8469,115.888366,2015-11-08,14286.0
KOMATSU,HD785,7,30141,2019-01-10T01:03:00+07:00,-1.847666,115.889099,2019-01-09,32496.0
KOMATSU,HD785,7,30109,2019-01-10T01:34:00+07:00,-2.8814,115.257967,2019-01-09,15978.0
KOMATSU,HD785,7,30108,2019-01-10T01:33:00+07:00,-2.888133,115.256366,2019-01-09,15944.0
KOMATSU,HD785,7,30026,2019-01-09T01:26:00+07:00,-0.966566,100.4746,2019-01-08,32144.0
KOMATSU,HD785,7,30025,2019-01-04T01:00:00+07:00,-1.857266,115.891233,2019-01-03,32442.0
KOMATSU,HD785,7,30015,2015-04-05T02:34:00+08:00,2.195566,117.438066,2015-04-04,16254.0
KOMATSU,HD785,7,30013,2019-01-10T02:18:00+08:00,2.193666,117.449633,2019-01-09,34312.0
KOMATSU,HD785,7,30011,2019-01-10T02:28:00+08:00,2.183932,117.451466,2019-01-09,34735.0
KOMATSU,HD785,7,30010,2016-10-23T02:06:00+08:00,2.206133,117.436199,2016-10-22,24048.0
KOMATSU,HD785,7,30009,2018-06-06T02:34:00+08:00,2.205333,117.436667,2018-06-05,31778.0
KOMATSU,HD785,7,30008,2018-06-11T02:44:00+08:00,2.182799,117.452266,2018-06-10,31134.0
KOMATSU,HD785,7,30005,2019-01-10T01:22:00+07:00,0.819867,117.523733,2019-01-09,26899.0
KOMATSU,HD785,7,30002,2017-01-05T00:54:00+07:00,0.825233,117.587266,2017-01-04,20054.0
KOMATSU,HD465,7R,J20675,2019-01-10T00:54:00+07:00,-6.1539,106.934099,2019-01-09,13.0
KOMATSU,HD465,7R,J20674,2019-01-10T00:04:00+07:00,-6.1539,106.934066,2019-01-09,17.0
KOMATSU,HD465,7R,J20673,2019-01-10T01:30:00+07:00,-0.559033,116.931799,2019-01-09,271.0
KOMATSU,HD465,7R,J20672,2019-01-10T01:25:00+07:00,-0.565033,116.930999,2019-01-09,217.0
KOMATSU,HD465,7R,J20671,2019-01-10T02:08:00+08:00,2.089233,117.448966,2019-01-09,1316.0
KOMATSU,HD465,7R,J20670,2019-01-10T01:06:00+07:00,-3.8114,103.815366,2019-01-09,1880.0
KOMATSU,HD465,7R,J20669,2019-01-10T01:23:00+07:00,-3.8145,103.818166,2019-01-09,1951.0
KOMATSU,HD465,7R,J20668,2019-01-09T01:02:00+08:00,1.027632,117.681533,2019-01-08,1669.0
KOMATSU,HD465,7R,J20667,2019-01-10T02:11:00+08:00,-0.719799,116.901667,2019-01-09,1511.0
KOMATSU,HD465,7R,J20666,2019-01-10T02:36:00+08:00,-0.719966,116.901566,2019-01-09,1655.0
KOMATSU,HD465,7R,J20665,2019-01-10T00:34:00+08:00,1.0188,117.698166,2019-01-09,4270.0
KOMATSU,HD465,7R,J20664,2019-01-10T02:34:00+08:00,1.0275,117.682766,2019-01-09,4103.0
KOMATSU,HD465,7R,J20663,2019-01-10T02:25:00+08:00,1.025966,117.6839,2019-01-09,4489.0
KOMATSU,HD465,7R,J20661,2019-01-10T01:05:00+07:00,-0.699532,115.662299,2019-01-09,7115.0
KOMATSU,HD465,7R,J20660,2019-01-10T00:52:00+07:00,-0.697133,115.661466,2019-01-09,7080.0
KOMATSU,HD465,7R,J20659,2019-01-10T01:36:00+07:00,-0.6995,115.662266,2019-01-09,7318.0
KOMATSU,HD465,7R,J20658,2019-01-10T01:35:00+07:00,-0.699566,115.662266,2019-01-09,7330.0
KOMATSU,HD465,7R,J20657,2015-07-09T00:54:00+07:00,-6.150066,106.937333,2015-07-08,8.0
KOMATSU,HD465,7R,J20637,2019-01-10T02:17:00+08:00,3.556366,117.164233,2019-01-09,9049.0
KOMATSU,HD465,7R,J20636,2019-01-10T02:02:00+08:00,3.554933,117.162967,2019-01-09,9661.0
KOMATSU,HD465,7R,J20635,2019-01-10T01:40:00+08:00,-0.534867,116.926566,2019-01-09,18450.0
KOMATSU,HD465,7R,J20634,2019-01-10T02:38:00+08:00,-0.548033,116.931766,2019-01-09,17180.0
KOMATSU,HD465,7R,J20633,2018-12-17T16:38:00+07:00,-3.749799,103.676699,2018-12-17,14336.0
KOMATSU,HD465,7R,J20632,2016-08-29T01:20:00+07:00,-3.755866,103.679167,2016-08-28,5876.0
KOMATSU,HD465,7R,J20631,2018-12-17T14:40:00+07:00,-3.749766,103.6764,2018-12-17,14549.0
KOMATSU,HD465,7R,J20630,2018-12-17T16:22:00+07:00,-3.749899,103.676667,2018-12-17,13656.0
KOMATSU,HD465,7R,J20629,2018-12-29T01:25:00+07:00,-3.749766,103.676766,2018-12-28,13858.0
KOMATSU,HD465,7R,J20628,2019-01-10T02:15:00+08:00,-3.620533,115.630433,2019-01-09,17336.0
KOMATSU,HD465,7R,J20627,2019-01-10T02:14:00+08:00,-3.7152,115.175666,2019-01-09,18706.0
KOMATSU,HD465,7R,J20626,2018-01-12T02:23:00+08:00,-0.656533,117.084167,2018-01-11,14344.0
KOMATSU,HD465,7R,J20625,2018-03-30T08:46:00+08:00,-0.656533,117.084167,2019-01-08,17510.0
KOMATSU,HD465,7R,J20624,2018-03-02T02:06:00+08:00,-0.664532,117.079366,2018-03-01,15232.0
KOMATSU,HD465,7R,J20623,2019-01-10T02:24:00+08:00,-3.615233,115.631166,2019-01-09,17358.0
KOMATSU,HD465,7R,J20622,2019-01-10T02:14:00+08:00,-3.713567,115.174,2019-01-09,19781.0
KOMATSU,HD465,7R,J20621,2019-01-10T02:40:00+08:00,-3.619633,115.621133,2019-01-09,18343.0
KOMATSU,HD465,7R,J20620,2019-01-10T01:37:00+07:00,-1.406766,101.731699,2019-01-09,23396.0
KOMATSU,HD465,7R,J20619,2019-01-10T01:33:00+07:00,-1.406866,101.731833,2019-01-09,23621.0
KOMATSU,HD465,7R,J20616,2019-01-10T01:34:00+07:00,-1.402933,101.727333,2019-01-09,23300.0
KOMATSU,HD465,7R,J20615,2019-01-10T00:55:00+07:00,-1.407866,101.730766,2019-01-09,21410.0
KOMATSU,HD465,7R,J20614,2019-01-10T01:36:00+07:00,-1.398433,101.726933,2019-01-09,24239.0
KOMATSU,HD465,7R,J20613,2019-01-10T01:30:00+07:00,-1.400132,101.726133,2019-01-09,24287.0
KOMATSU,HD465,7R,J20612,2019-01-10T01:37:00+07:00,-1.399366,101.726366,2019-01-09,24683.0
KOMATSU,HD465,7R,J20611,2018-07-07T01:44:00+07:00,-1.409466,101.727666,2018-07-06,21713.0
KOMATSU,HD465,7R,J20610,2019-01-10T01:25:00+07:00,-1.407566,101.7313,2019-01-09,25105.0
KOMATSU,HD465,7R,J20609,2019-01-10T01:25:00+07:00,-1.402899,101.728766,2019-01-09,24493.0
KOMATSU,HD465,7R,J20608,2018-11-08T01:14:00+07:00,-1.402466,101.705766,2018-11-07,24398.0
KOMATSU,HD465,7R,J20607,2019-01-10T01:04:00+07:00,-1.402433,101.706833,2019-01-09,21336.0
KOMATSU,HD465,7R,J20606,2016-10-07T00:44:00+07:00,-0.386366,116.897533,2016-10-06,9449.0
KOMATSU,HD465,7R,J20605,2018-08-19T00:58:00+07:00,-0.231099,114.727866,2018-08-18,14468.0
KOMATSU,HD465,7R,J20604,2015-08-03T01:26:00+07:00,2.737466,117.523333,2019-01-09,15984.0
KOMATSU,HD465,7R,J20603,2017-08-18T01:25:00+07:00,-0.292166,114.719666,2017-08-17,9772.0
KOMATSU,HD465,7R,J20602,2019-01-10T01:35:00+07:00,-0.386566,116.897433,2019-01-09,22293.0
KOMATSU,HD465,7R,J20601,2019-01-07T01:01:00+07:00,-0.448766,116.8325,2019-01-06,19615.0
KOMATSU,HD465,7R,J20600,2018-06-27T11:43:00+07:00,-0.409766,116.900132,2018-11-16,18519.0
KOMATSU,HD465,7R,J20599,2018-06-03T01:14:00+07:00,-0.4469,116.869899,2018-06-02,15113.0
KOMATSU,HD465,7R,J20598,2019-01-10T01:03:00+07:00,-0.417233,116.900833,2019-01-09,17065.0
KOMATSU,HD465,7R,J20597,2017-09-04T01:25:00+07:00,-0.3019,114.725966,2017-09-03,11894.0
KOMATSU,HD465,7R,J20596,2018-09-26T01:44:00+07:00,-0.401133,114.8634,2018-09-25,12080.0
KOMATSU,HD465,7R,J20595,2017-01-11T23:19:00+07:00,-0.427466,114.8369,2017-01-11,7389.0
KOMATSU,HD465,7R,J20594,2018-08-29T01:35:00+07:00,-0.622566,114.790066,2018-08-28,10516.0
KOMATSU,HD465,7R,J20590,2018-10-01T01:14:00+07:00,-0.401633,114.863567,2018-09-30,12551.0
KOMATSU,HD465,7R,J20589,2018-10-01T01:36:00+07:00,-0.401566,114.863066,2018-09-30,13739.0
KOMATSU,HD465,7R,J20588,2018-05-27T01:29:00+07:00,-0.404466,114.866799,2018-05-26,11485.0
KOMATSU,HD465,7R,J20587,2017-07-03T20:05:00+07:00,-0.4013,114.863832,2017-11-01,9780.0
KOMATSU,HD465,7R,J20586,2018-08-30T01:40:00+07:00,-0.401933,114.864167,2018-08-29,9822.0
KOMATSU,HD465,7R,J20585,2014-03-18T17:18:00+07:00,-0.401033,114.838866,2018-06-30,11792.0
KOMATSU,HD465,7R,J20584,2018-11-18T00:13:00+07:00,-0.4009,114.864633,2018-11-17,11647.0
KOMATSU,HD465,7R,J20583,2018-10-02T00:55:00+07:00,-0.413099,114.842833,2018-10-01,10940.0
KOMATSU,HD465,7R,J20582,2014-10-09T01:13:00+07:00,-0.412666,114.842733,2016-08-20,5144.0
KOMATSU,HD465,7R,J20581,2018-11-06T01:03:00+07:00,-0.401266,114.862933,2018-11-05,13141.0
KOMATSU,HD465,7R,J20580,2018-06-29T01:04:00+07:00,-0.4013,114.864167,2018-06-28,12375.0
KOMATSU,HD465,7R,J20579,2015-01-07T01:55:00+08:00,-0.635999,117.115233,2015-01-07,6844.0
KOMATSU,HD465,7R,J20578,2019-01-10T02:35:00+08:00,-3.722233,115.193232,2019-01-09,23940.0
KOMATSU,HD465,7R,J20577,2019-01-10T02:15:00+08:00,-3.722233,115.188433,2019-01-09,22104.0
KOMATSU,HD465,7R,J20576,2019-01-10T02:00:00+08:00,-2.922933,115.232166,2019-01-09,21299.0
KOMATSU,HD465,7R,J20575,2016-03-10T02:27:00+08:00,-0.6276,117.089,2016-03-09,9267.0
KOMATSU,HD465,7R,J20574,2019-01-02T22:36:00+08:00,-0.666067,117.074933,2019-01-09,21528.0
KOMATSU,HD465,7R,J20573,2018-12-09T01:44:00+08:00,-3.717032,115.189833,2018-12-08,22757.0
KOMATSU,HD465,7R,J20572,2019-01-10T02:43:00+08:00,-2.924633,115.227766,2019-01-09,19570.0
KOMATSU,HD465,7R,J20571,2019-01-10T02:34:00+08:00,-3.713766,115.175633,2019-01-09,22399.0
KOMATSU,HD465,7R,J20570,2019-01-10T02:25:00+08:00,-0.666033,117.0744,2019-01-09,21071.0
KOMATSU,HD465,7R,J20565,2016-04-17T02:02:00+08:00,-0.640766,117.109167,2017-04-12,9637.0
KOMATSU,HD465,7R,J20564,2019-01-10T01:54:00+08:00,1.081833,117.688133,2019-01-09,23525.0
KOMATSU,HD465,7R,J20556,2014-10-22T01:41:00+07:00,-0.957433,117.038099,2019-01-09,13915.0
KOMATSU,HD465,7R,J20555,2016-09-15T15:42:00+07:00,-0.958733,117.044899,2018-04-28,11774.0
KOMATSU,HD465,7R,J20552,2017-12-20T12:44:00+07:00,-0.9582,117.044867,2017-12-20,7969.0
KOMATSU,HD465,7R,J20551,2014-01-31T09:40:00+07:00,-0.765066,117.163832,2014-01-31,7642.0
KOMATSU,HD465,7R,J20550,2016-11-12T01:03:00+08:00,-0.836733,117.148266,2016-11-24,12449.0
KOMATSU,HD465,7R,J20547,2018-08-07T14:32:00+08:00,-0.551933,117.164233,2018-08-07,10536.0
KOMATSU,HD465,7R,J20539,2015-03-26T01:13:00+07:00,-0.551133,116.922933,2015-03-25,3162.0
KOMATSU,HD465,7R,J20538,2015-03-29T13:39:00+07:00,-0.537766,116.9245,2015-03-31,9902.0
KOMATSU,HD465,7R,J20537,2018-12-26T10:53:00+07:00,-0.551966,117.164133,2018-12-27,11468.0
KOMATSU,HD465,7R,J20533,2016-01-12T03:41:00+08:00,-2.6083,115.950633,2019-01-09,27194.0
